time,nominal_disp,corrected_disp
54.095,0.1985,2.8003
54.100,0.2332,2.8356
54.105,0.2680,2.8711
54.110,0.3031,2.9068
54.115,0.3384,2.9427
54.120,0.3739,2.9789
54.125,0.4095,3.0152
54.130,0.4453,3.0516
54.135,0.4812,3.0882
54.140,0.5172,3.1248
54.145,0.5533,3.1616
54.150,0.5895,3.1985
54.155,0.6257,3.2353
54.160,0.6620,3.2722
54.165,0.6982,3.3091
54.170,0.7344,3.3459
54.175,0.7705,3.3827
54.180,0.8065,3.4194
54.185,0.8424,3.4560
54.190,0.8782,3.4924
54.195,0.9138,3.5286
54.200,0.9492,3.5647
54.205,0.9844,3.6006
54.210,1.0194,3.6362
54.215,1.0541,3.6716
54.220,1.0885,3.7067
54.225,1.1227,3.7415
54.230,1.1566,3.7761
54.235,1.1902,3.8103
54.240,1.2234,3.8442
54.245,1.2563,3.8778
54.250,1.2889,3.9110
54.255,1.3210,3.9438
54.260,1.3528,3.9762
54.265,1.3842,4.0083
54.270,1.4152,4.0399
54.275,1.4458,4.0711
54.280,1.4759,4.1019
54.285,1.5056,4.1322
54.290,1.5348,4.1621
54.295,1.5635,4.1915
54.300,1.5918,4.2204
54.305,1.6195,4.2488
54.310,1.6468,4.2767
54.315,1.6735,4.3041
54.320,1.6997,4.3310
54.325,1.7253,4.3573
54.330,1.7504,4.3830
54.335,1.7750,4.4082
54.340,1.7990,4.4329
54.345,1.8223,4.4569
54.350,1.8451,4.4804
54.355,1.8673,4.5032
54.360,1.8890,4.5255
54.365,1.9100,4.5472
54.370,1.9303,4.5682
54.375,1.9501,4.5886
54.380,1.9693,4.6085
54.385,1.9878,4.6277
54.390,2.0057,4.6462
54.395,2.0230,4.6642
54.400,2.0397,4.6816
54.405,2.0558,4.6983
54.410,2.0713,4.7144
54.415,2.0862,4.7300
54.420,2.1005,4.7450
54.425,2.1143,4.7594
54.430,2.1274,4.7732
54.435,2.1400,4.7865
54.440,2.1521,4.7992
54.445,2.1637,4.8114
54.450,2.1747,4.8231
54.455,2.1852,4.8342
54.460,2.1952,4.8449
54.465,2.2047,4.8550
54.470,2.2137,4.8647
54.475,2.2223,4.8740
54.480,2.2304,4.8827
54.485,2.2381,4.8911
54.490,2.2453,4.8990
54.495,2.2522,4.9065
54.500,2.2586,4.9136
54.505,2.2646,4.9203
54.510,2.2703,4.9266
54.515,2.2756,4.9326
54.520,2.2806,4.9382
54.525,2.2852,4.9435
54.530,2.2896,4.9485
54.535,2.2936,4.9532
54.540,2.2974,4.9576
54.545,2.3009,4.9618
54.550,2.3042,4.9657
54.555,2.3072,4.9694
54.560,2.3100,4.9729
54.565,2.3127,4.9762
54.570,2.3151,4.9792
54.575,2.3173,4.9821
54.580,2.3194,4.9849
54.585,2.3213,4.9874
54.590,2.3231,4.9898
54.595,2.3247,4.9921
54.600,2.3261,4.9942
54.605,2.3275,4.9962
54.610,2.3287,4.9981
54.615,2.3298,4.9999
54.620,2.3308,5.0015
54.625,2.3317,5.0031
54.630,2.3325,5.0045
54.635,2.3331,5.0059
54.640,2.3338,5.0071
54.645,2.3343,5.0083
54.650,2.3348,5.0095
54.655,2.3352,5.0105
54.660,2.3356,5.0116
54.665,2.3359,5.0126
54.670,2.3362,5.0136
54.675,2.3366,5.0145
54.680,2.3369,5.0155
54.685,2.3372,5.0165
54.690,2.3376,5.0176
54.695,2.3381,5.0187
54.700,2.3386,5.0199
54.705,2.3392,5.0211
54.710,2.3399,5.0225
54.715,2.3408,5.0240
54.720,2.3417,5.0256
54.725,2.3429,5.0274
54.730,2.3442,5.0294
54.735,2.3457,5.0315
54.740,2.3474,5.0339
54.745,2.3493,5.0365
54.750,2.3515,5.0393
54.755,2.3539,5.0424
54.760,2.3567,5.0458
54.765,2.3597,5.0495
54.770,2.3630,5.0535
54.775,2.3666,5.0577
54.780,2.3706,5.0624
54.785,2.3749,5.0673
54.790,2.3795,5.0726
54.795,2.3845,5.0783
54.800,2.3898,5.0843
54.805,2.3956,5.0907
54.810,2.4017,5.0974
54.815,2.4081,5.1045
54.820,2.4150,5.1120
54.825,2.4222,5.1199
54.830,2.4298,5.1282
54.835,2.4378,5.1368
54.840,2.4461,5.1458
54.845,2.4548,5.1552
54.850,2.4639,5.1649
54.855,2.4733,5.1750
54.860,2.4831,5.1854
54.865,2.4933,5.1962
54.870,2.5037,5.2074
54.875,2.5146,5.2189
54.880,2.5257,5.2307
54.885,2.5371,5.2428
54.890,2.5489,5.2552
54.895,2.5609,5.2678
54.900,2.5732,5.2808
54.905,2.5857,5.2940
54.910,2.5985,5.3074
54.915,2.6116,5.3211
54.920,2.6248,5.3350
54.925,2.6382,5.3491
54.930,2.6519,5.3634
54.935,2.6657,5.3779
54.940,2.6797,5.3926
54.945,2.6939,5.4074
54.950,2.7082,5.4224
54.955,2.7226,5.4375
54.960,2.7372,5.4527
54.965,2.7520,5.4681
54.970,2.7668,5.4836
54.975,2.7818,5.4993
54.980,2.7969,5.5150
54.985,2.8121,5.5309
54.990,2.8274,5.5469
54.995,2.8428,5.5629
55.000,2.8583,5.5791
55.005,2.8739,5.5953
55.010,2.8896,5.6117
55.015,2.9054,5.6281
55.020,2.9212,5.6446
55.025,2.9372,5.6612
55.030,2.9532,5.6779
55.035,2.9693,5.6946
55.040,2.9854,5.7114
55.045,3.0016,5.7283
55.050,3.0179,5.7452
55.055,3.0343,5.7623
55.060,3.0507,5.7793
55.065,3.0672,5.7965
55.070,3.0837,5.8137
55.075,3.1004,5.8310
55.080,3.1171,5.8484
55.085,3.1339,5.8658
55.090,3.1508,5.8834
55.095,3.1677,5.9010
55.100,3.1848,5.9187
55.105,3.2019,5.9365
55.110,3.2191,5.9543
55.115,3.2363,5.9722
55.120,3.2536,5.9902
55.125,3.2710,6.0082
55.130,3.2884,6.0263
55.135,3.3059,6.0444
55.140,3.3234,6.0626
55.145,3.3409,6.0808
55.150,3.3584,6.0989
55.155,3.3759,6.1171
55.160,3.3934,6.1352
55.165,3.4108,6.1533
55.170,3.4282,6.1713
55.175,3.4455,6.1893
55.180,3.4627,6.2071
55.185,3.4798,6.2249
55.190,3.4967,6.2425
55.195,3.5136,6.2600
55.200,3.5303,6.2774
55.205,3.5468,6.2945
55.210,3.5631,6.3115
55.215,3.5793,6.3283
55.220,3.5952,6.3449
55.225,3.6109,6.3613
55.230,3.6264,6.3775
55.235,3.6417,6.3934
55.240,3.6567,6.4091
55.245,3.6714,6.4244
55.250,3.6859,6.4395
55.255,3.7000,6.4544
55.260,3.7138,6.4688
55.265,3.7274,6.4830
55.270,3.7405,6.4968
55.275,3.7534,6.5103
55.280,3.7658,6.5234
55.285,3.7779,6.5362
55.290,3.7896,6.5485
55.295,3.8008,6.5604
55.300,3.8117,6.5719
55.305,3.8221,6.5830
55.310,3.8321,6.5936
55.315,3.8416,6.6038
55.320,3.8506,6.6135
55.325,3.8592,6.6228
55.330,3.8673,6.6315
55.335,3.8749,6.6398
55.340,3.8820,6.6475
55.345,3.8886,6.6548
55.350,3.8948,6.6616
55.355,3.9004,6.6679
55.360,3.9056,6.6737
55.365,3.9102,6.6791
55.370,3.9145,6.6840
55.375,3.9182,6.6884
55.380,3.9215,6.6923
55.385,3.9244,6.6959
55.390,3.9269,6.6990
55.395,3.9289,6.7017
55.400,3.9305,6.7040
55.405,3.9318,6.7059
55.410,3.9326,6.7074
55.415,3.9331,6.7085
55.420,3.9332,6.7092
55.425,3.9329,6.7096
55.430,3.9322,6.7096
55.435,3.9312,6.7093
55.440,3.9299,6.7086
55.445,3.9281,6.7075
55.450,3.9261,6.7061
55.455,3.9236,6.7043
55.460,3.9208,6.7021
55.465,3.9176,6.6996
55.470,3.9140,6.6967
55.475,3.9100,6.6934
55.480,3.9057,6.6897
55.485,3.9009,6.6856
55.490,3.8958,6.6811
55.495,3.8902,6.6761
55.500,3.8841,6.6708
55.505,3.8777,6.6650
55.510,3.8708,6.6587
55.515,3.8634,6.6520
55.520,3.8556,6.6449
55.525,3.8474,6.6373
55.530,3.8386,6.6292
55.535,3.8294,6.6206
55.540,3.8196,6.6115
55.545,3.8094,6.6020
55.550,3.7987,6.5919
55.555,3.7875,6.5814
55.560,3.7758,6.5703
55.565,3.7636,6.5588
55.570,3.7509,6.5467
55.575,3.7376,6.5341
55.580,3.7239,6.5210
55.585,3.7096,6.5074
55.590,3.6948,6.4933
55.595,3.6795,6.4787
55.600,3.6637,6.4635
55.605,3.6474,6.4479
55.610,3.6306,6.4317
55.615,3.6133,6.4151
55.620,3.5954,6.3979
55.625,3.5771,6.3802
55.630,3.5583,6.3620
55.635,3.5389,6.3433
55.640,3.5191,6.3241
55.645,3.4987,6.3045
55.650,3.4779,6.2843
55.655,3.4565,6.2636
55.660,3.4347,6.2424
55.665,3.4124,6.2207
55.670,3.3895,6.1986
55.675,3.3662,6.1759
55.680,3.3424,6.1528
55.685,3.3181,6.1291
55.690,3.2934,6.1050
55.695,3.2681,6.0804
55.700,3.2424,6.0554
55.705,3.2162,6.0298
55.710,3.1895,6.0038
55.715,3.1624,5.9773
55.720,3.1348,5.9504
55.725,3.1068,5.9230
55.730,3.0783,5.8952
55.735,3.0494,5.8670
55.740,3.0200,5.8383
55.745,2.9902,5.8091
55.750,2.9600,5.7796
55.755,2.9294,5.7496
55.760,2.8984,5.7193
55.765,2.8669,5.6885
55.770,2.8351,5.6574
55.775,2.8030,5.6258
55.780,2.7704,5.5940
55.785,2.7376,5.5617
55.790,2.7043,5.5292
55.795,2.6708,5.4963
55.800,2.6369,5.4631
55.805,2.6028,5.4296
55.810,2.5684,5.3958
55.815,2.5337,5.3618
55.820,2.4987,5.3275
55.825,2.4636,5.2930
55.830,2.4282,5.2583
55.835,2.3926,5.2234
55.840,2.3569,5.1883
55.845,2.3210,5.1531
55.850,2.2849,5.1177
55.855,2.2488,5.0822
55.860,2.2126,5.0467
55.865,2.1763,5.0110
55.870,2.1399,4.9753
55.875,2.1035,4.9396
55.880,2.0672,4.9039
55.885,2.0308,4.8682
55.890,1.9944,4.8325
55.895,1.9581,4.7968
55.900,1.9219,4.7612
55.905,1.8857,4.7257
55.910,1.8496,4.6902
55.915,1.8136,4.6549
55.920,1.7776,4.6196
55.925,1.7419,4.5845
55.930,1.7062,4.5495
55.935,1.6706,4.5146
55.940,1.6352,4.4799
55.945,1.6000,4.4453
55.950,1.5649,4.4108
55.955,1.5299,4.3765
55.960,1.4952,4.3424
55.965,1.4605,4.3085
55.970,1.4261,4.2747
55.975,1.3918,4.2411
55.980,1.3578,4.2077
55.985,1.3239,4.1745
55.990,1.2902,4.1414
55.995,1.2568,4.1086
56.000,1.2235,4.0760
56.005,1.1905,4.0437
56.010,1.1577,4.0115
56.015,1.1251,3.9796
56.020,1.0928,3.9480
56.025,1.0607,3.9166
56.030,1.0289,3.8854
56.035,0.9973,3.8545
56.040,0.9660,3.8238
56.045,0.9349,3.7934
56.050,0.9041,3.7633
56.055,0.8736,3.7334
56.060,0.8433,3.7038
56.065,0.8133,3.6744
56.070,0.7835,3.6453
56.075,0.7540,3.6165
56.080,0.7248,3.5879
56.085,0.6958,3.5595
56.090,0.6670,3.5314
56.095,0.6385,3.5036
56.100,0.6102,3.4759
56.105,0.5822,3.4486
56.110,0.5544,3.4214
56.115,0.5268,3.3946
56.120,0.4995,3.3679
56.125,0.4725,3.3415
56.130,0.4457,3.3154
56.135,0.4191,3.2895
56.140,0.3928,3.2638
56.145,0.3668,3.2384
56.150,0.3410,3.2133
56.155,0.3154,3.1884
56.160,0.2901,3.1638
56.165,0.2651,3.1394
56.170,0.2403,3.1152
56.175,0.2157,3.0913
56.180,0.1914,3.0677
56.185,0.1673,3.0443
56.190,0.1435,3.0211
56.195,0.1199,2.9981
56.200,0.0965,2.9754
56.205,0.0733,2.9529
56.210,0.0504,2.9306
56.215,0.0276,2.9085
56.220,0.0051,2.8867
56.225,-0.0172,2.8650
56.230,-0.0393,2.8436
56.235,-0.0612,2.8224
56.240,-0.0829,2.8013
56.245,-0.1043,2.7805
56.250,-0.1256,2.7600
56.255,-0.1466,2.7396
56.260,-0.1674,2.7195
56.265,-0.1879,2.6996
56.270,-0.2083,2.6799
56.275,-0.2283,2.6605
56.280,-0.2482,2.6413
56.285,-0.2678,2.6224
56.290,-0.2871,2.6037
56.295,-0.3062,2.5852
56.300,-0.3250,2.5671
56.305,-0.3436,2.5491
56.310,-0.3620,2.5315
56.315,-0.3800,2.5141
56.320,-0.3979,2.4969
56.325,-0.4155,2.4799
56.330,-0.4328,2.4632
56.335,-0.4499,2.4468
56.340,-0.4669,2.4305
56.345,-0.4835,2.4145
56.350,-0.5000,2.3987
56.355,-0.5163,2.3831
56.360,-0.5324,2.3676
56.365,-0.5483,2.3524
56.370,-0.5641,2.3373
56.375,-0.5797,2.3223
56.380,-0.5952,2.3075
56.385,-0.6105,2.2928
56.390,-0.6258,2.2782
56.395,-0.6409,2.2637
56.400,-0.6560,2.2493
56.405,-0.6710,2.2350
56.410,-0.6860,2.2207
56.415,-0.7009,2.2064
56.420,-0.7158,2.1922
56.425,-0.7307,2.1780
56.430,-0.7455,2.1637
56.435,-0.7605,2.1495
56.440,-0.7754,2.1352
56.445,-0.7904,2.1208
56.450,-0.8055,2.1064
56.455,-0.8207,2.0919
56.460,-0.8360,2.0773
56.465,-0.8513,2.0625
56.470,-0.8668,2.0477
56.475,-0.8825,2.0327
56.480,-0.8983,2.0176
56.485,-0.9142,2.0023
56.490,-0.9303,1.9869
56.495,-0.9466,1.9713
56.500,-0.9630,1.9555
56.505,-0.9796,1.9395
56.510,-0.9964,1.9234
56.515,-1.0134,1.9071
56.520,-1.0306,1.8906
56.525,-1.0479,1.8739
56.530,-1.0654,1.8570
56.535,-1.0831,1.8400
56.540,-1.1009,1.8228
56.545,-1.1189,1.8055
56.550,-1.1370,1.7881
56.555,-1.1553,1.7705
56.560,-1.1736,1.7528
56.565,-1.1921,1.7350
56.570,-1.2106,1.7171
56.575,-1.2292,1.6992
56.580,-1.2479,1.6812
56.585,-1.2666,1.6631
56.590,-1.2853,1.6450
56.595,-1.3041,1.6269
56.600,-1.3229,1.6088
56.605,-1.3416,1.5907
56.610,-1.3604,1.5726
56.615,-1.3792,1.5545
56.620,-1.3979,1.5364
56.625,-1.4166,1.5184
56.630,-1.4353,1.5004
56.635,-1.4540,1.4824
56.640,-1.4726,1.4644
56.645,-1.4912,1.4464
56.650,-1.5098,1.4285
56.655,-1.5284,1.4106
56.660,-1.5469,1.3927
56.665,-1.5655,1.3748
56.670,-1.5840,1.3569
56.675,-1.6025,1.3391
56.680,-1.6211,1.3212
56.685,-1.6396,1.3033
56.690,-1.6582,1.2854
56.695,-1.6768,1.2675
56.700,-1.6954,1.2495
56.705,-1.7140,1.2315
56.710,-1.7327,1.2135
56.715,-1.7515,1.1954
56.720,-1.7704,1.1772
56.725,-1.7893,1.1589
56.730,-1.8083,1.1406
56.735,-1.8274,1.1221
56.740,-1.8466,1.1035
56.745,-1.8660,1.0849
56.750,-1.8854,1.0661
56.755,-1.9050,1.0471
56.760,-1.9248,1.0280
56.765,-1.9447,1.0087
56.770,-1.9648,0.9893
56.775,-1.9851,0.9697
56.780,-2.0055,0.9499
56.785,-2.0262,0.9300
56.790,-2.0470,0.9098
56.795,-2.0681,0.8893
56.800,-2.0894,0.8687
56.805,-2.1109,0.8478
56.810,-2.1327,0.8267
56.815,-2.1548,0.8053
56.820,-2.1771,0.7836
56.825,-2.1997,0.7617
56.830,-2.2226,0.7395
56.835,-2.2457,0.7170
56.840,-2.2692,0.6942
56.845,-2.2929,0.6711
56.850,-2.3169,0.6478
56.855,-2.3413,0.6241
56.860,-2.3659,0.6001
56.865,-2.3909,0.5758
56.870,-2.4161,0.5512
56.875,-2.4417,0.5263
56.880,-2.4676,0.5011
56.885,-2.4938,0.4755
56.890,-2.5203,0.4497
56.895,-2.5471,0.4235
56.900,-2.5743,0.3970
56.905,-2.6017,0.3702
56.910,-2.6294,0.3432
56.915,-2.6574,0.3158
56.920,-2.6857,0.2882
56.925,-2.7142,0.2604
56.930,-2.7430,0.2323
56.935,-2.7719,0.2040
56.940,-2.8011,0.1754
56.945,-2.8305,0.1467
56.950,-2.8601,0.1178
56.955,-2.8899,0.0887
56.960,-2.9198,0.0594
56.965,-2.9498,0.0301
56.970,-2.9800,0.0005
56.975,-3.0103,-0.0291
56.980,-3.0407,-0.0589
56.985,-3.0713,-0.0888
56.990,-3.1019,-0.1187
56.995,-3.1326,-0.1488
57.000,-3.1634,-0.1789
57.005,-3.1942,-0.2091
57.010,-3.2251,-0.2393
57.015,-3.2560,-0.2695
57.020,-3.2869,-0.2998
57.025,-3.3179,-0.3301
57.030,-3.3488,-0.3604
57.035,-3.3797,-0.3906
57.040,-3.4106,-0.4208
57.045,-3.4414,-0.4510
57.050,-3.4722,-0.4811
57.055,-3.5029,-0.5112
57.060,-3.5336,-0.5412
57.065,-3.5641,-0.5711
57.070,-3.5946,-0.6009
57.075,-3.6249,-0.6305
57.080,-3.6551,-0.6601
57.085,-3.6852,-0.6895
57.090,-3.7152,-0.7188
57.095,-3.7450,-0.7480
57.100,-3.7746,-0.7770
57.105,-3.8041,-0.8058
57.110,-3.8335,-0.8345
57.115,-3.8626,-0.8630
57.120,-3.8916,-0.8913
57.125,-3.9204,-0.9195
57.130,-3.9491,-0.9474
57.135,-3.9775,-0.9752
57.140,-4.0058,-1.0028
57.145,-4.0338,-1.0302
57.150,-4.0617,-1.0575
57.155,-4.0894,-1.0845
57.160,-4.1169,-1.1113
57.165,-4.1442,-1.1380
57.170,-4.1713,-1.1644
57.175,-4.1982,-1.1907
57.180,-4.2249,-1.2167
57.185,-4.2514,-1.2425
57.190,-4.2776,-1.2680
57.195,-4.3036,-1.2934
57.200,-4.3293,-1.3184
57.205,-4.3548,-1.3433
57.210,-4.3800,-1.3679
57.215,-4.4050,-1.3922
57.220,-4.4297,-1.4162
57.225,-4.4541,-1.4399
57.230,-4.4782,-1.4633
57.235,-4.5020,-1.4865
57.240,-4.5255,-1.5093
57.245,-4.5486,-1.5318
57.250,-4.5715,-1.5540
57.255,-4.5940,-1.5759
57.260,-4.6162,-1.5974
57.265,-4.6381,-1.6186
57.270,-4.6596,-1.6395
57.275,-4.6808,-1.6600
57.280,-4.7017,-1.6802
57.285,-4.7222,-1.7001
57.290,-4.7424,-1.7197
57.295,-4.7623,-1.7389
57.300,-4.7819,-1.7578
57.305,-4.8012,-1.7764
57.310,-4.8201,-1.7947
57.315,-4.8388,-1.8127
57.320,-4.8572,-1.8304
57.325,-4.8752,-1.8479
57.330,-4.8931,-1.8650
57.335,-4.9106,-1.8819
57.340,-4.9279,-1.8985
57.345,-4.9449,-1.9149
57.350,-4.9617,-1.9310
57.355,-4.9782,-1.9468
57.360,-4.9944,-1.9624
57.365,-5.0104,-1.9778
57.370,-5.0262,-1.9929
57.375,-5.0417,-2.0078
57.380,-5.0570,-2.0224
57.385,-5.0720,-2.0368
57.390,-5.0868,-2.0509
57.395,-5.1014,-2.0648
57.400,-5.1157,-2.0784
57.405,-5.1297,-2.0918
57.410,-5.1436,-2.1050
57.415,-5.1571,-2.1179
57.420,-5.1705,-2.1305
57.425,-5.1835,-2.1430
57.430,-5.1964,-2.1552
57.435,-5.2090,-2.1671
57.440,-5.2213,-2.1788
57.445,-5.2334,-2.1902
57.450,-5.2453,-2.2014
57.455,-5.2569,-2.2124
57.460,-5.2683,-2.2231
57.465,-5.2794,-2.2335
57.470,-5.2902,-2.2437
57.475,-5.3008,-2.2537
57.480,-5.3112,-2.2634
57.485,-5.3213,-2.2728
57.490,-5.3311,-2.2820
57.495,-5.3407,-2.2909
57.500,-5.3501,-2.2996
57.505,-5.3592,-2.3080
57.510,-5.3680,-2.3162
57.515,-5.3766,-2.3242
57.520,-5.3850,-2.3318
57.525,-5.3931,-2.3393
57.530,-5.4009,-2.3465
57.535,-5.4085,-2.3534
57.540,-5.4159,-2.3602
57.545,-5.4231,-2.3666
57.550,-5.4300,-2.3729
57.555,-5.4367,-2.3789
57.560,-5.4432,-2.3848
57.565,-5.4494,-2.3904
57.570,-5.4555,-2.3958
57.575,-5.4614,-2.4011
57.580,-5.4671,-2.4061
57.585,-5.4727,-2.4110
57.590,-5.4781,-2.4158
57.595,-5.4834,-2.4204
57.600,-5.4885,-2.4248
57.605,-5.4935,-2.4292
57.610,-5.4985,-2.4335
57.615,-5.5034,-2.4377
57.620,-5.5082,-2.4419
57.625,-5.5130,-2.4460
57.630,-5.5177,-2.4501
57.635,-5.5224,-2.4541
57.640,-5.5272,-2.4582
57.645,-5.5319,-2.4623
57.650,-5.5367,-2.4664
57.655,-5.5414,-2.4705
57.660,-5.5463,-2.4747
57.665,-5.5512,-2.4789
57.670,-5.5561,-2.4832
57.675,-5.5612,-2.4876
57.680,-5.5663,-2.4920
57.685,-5.5714,-2.4965
57.690,-5.5767,-2.5011
57.695,-5.5820,-2.5058
57.700,-5.5875,-2.5106
57.705,-5.5930,-2.5155
57.710,-5.5986,-2.5204
57.715,-5.6043,-2.5255
57.720,-5.6102,-2.5306
57.725,-5.6161,-2.5359
57.730,-5.6220,-2.5412
57.735,-5.6281,-2.5467
57.740,-5.6343,-2.5522
57.745,-5.6406,-2.5578
57.750,-5.6470,-2.5636
57.755,-5.6535,-2.5694
57.760,-5.6602,-2.5754
57.765,-5.6669,-2.5815
57.770,-5.6738,-2.5877
57.775,-5.6808,-2.5940
57.780,-5.6879,-2.6005
57.785,-5.6952,-2.6071
57.790,-5.7026,-2.6138
57.795,-5.7101,-2.6207
57.800,-5.7179,-2.6278
57.805,-5.7257,-2.6350
57.810,-5.7338,-2.6424
57.815,-5.7420,-2.6500
57.820,-5.7504,-2.6577
57.825,-5.7589,-2.6655
57.830,-5.7676,-2.6735
57.835,-5.7764,-2.6817
57.840,-5.7854,-2.6900
57.845,-5.7945,-2.6985
57.850,-5.8037,-2.7071
57.855,-5.8131,-2.7158
57.860,-5.8226,-2.7246
57.865,-5.8322,-2.7336
57.870,-5.8419,-2.7426
57.875,-5.8517,-2.7517
57.880,-5.8616,-2.7610
57.885,-5.8715,-2.7703
57.890,-5.8816,-2.7796
57.895,-5.8916,-2.7890
57.900,-5.9018,-2.7985
57.905,-5.9119,-2.8080
57.910,-5.9221,-2.8176
57.915,-5.9324,-2.8271
57.920,-5.9426,-2.8367
57.925,-5.9528,-2.8463
57.930,-5.9631,-2.8559
57.935,-5.9733,-2.8654
57.940,-5.9835,-2.8749
57.945,-5.9936,-2.8844
57.950,-6.0037,-2.8938
57.955,-6.0137,-2.9031
57.960,-6.0236,-2.9124
57.965,-6.0334,-2.9216
57.970,-6.0431,-2.9306
57.975,-6.0527,-2.9396
57.980,-6.0622,-2.9484
57.985,-6.0715,-2.9570
57.990,-6.0806,-2.9655
57.995,-6.0896,-2.9738
58.000,-6.0983,-2.9819
58.005,-6.1069,-2.9898
58.010,-6.1152,-2.9974
58.015,-6.1232,-3.0048
58.020,-6.1311,-3.0120
58.025,-6.1386,-3.0188
58.030,-6.1458,-3.0254
58.035,-6.1528,-3.0317
58.040,-6.1595,-3.0377
58.045,-6.1658,-3.0434
58.050,-6.1718,-3.0488
58.055,-6.1775,-3.0538
58.060,-6.1828,-3.0585
58.065,-6.1878,-3.0628
58.070,-6.1924,-3.0667
58.075,-6.1966,-3.0703
58.080,-6.2005,-3.0735
58.085,-6.2040,-3.0763
58.090,-6.2070,-3.0787
58.095,-6.2097,-3.0807
58.100,-6.2119,-3.0823
58.105,-6.2138,-3.0835
58.110,-6.2152,-3.0842
58.115,-6.2162,-3.0846
58.120,-6.2167,-3.0844
58.125,-6.2168,-3.0839
58.130,-6.2164,-3.0828
58.135,-6.2156,-3.0813
58.140,-6.2143,-3.0794
58.145,-6.2125,-3.0770
58.150,-6.2103,-3.0741
58.155,-6.2076,-3.0707
58.160,-6.2044,-3.0668
58.165,-6.2007,-3.0625
58.170,-6.1965,-3.0576
58.175,-6.1919,-3.0524
58.180,-6.1868,-3.0466
58.185,-6.1812,-3.0404
58.190,-6.1752,-3.0337
58.195,-6.1688,-3.0266
58.200,-6.1619,-3.0190
58.205,-6.1545,-3.0110
58.210,-6.1468,-3.0026
58.215,-6.1386,-2.9938
58.220,-6.1301,-2.9846
58.225,-6.1211,-2.9750
58.230,-6.1118,-2.9650
58.235,-6.1021,-2.9546
58.240,-6.0920,-2.9439
58.245,-6.0816,-2.9329
58.250,-6.0709,-2.9215
58.255,-6.0599,-2.9098
58.260,-6.0486,-2.8978
58.265,-6.0370,-2.8856
58.270,-6.0251,-2.8730
58.275,-6.0130,-2.8602
58.280,-6.0006,-2.8472
58.285,-5.9880,-2.8340
58.290,-5.9752,-2.8205
58.295,-5.9622,-2.8068
58.300,-5.9490,-2.7930
58.305,-5.9357,-2.7790
58.310,-5.9221,-2.7648
58.315,-5.9085,-2.7504
58.320,-5.8946,-2.7360
58.325,-5.8807,-2.7214
58.330,-5.8667,-2.7067
58.335,-5.8525,-2.6919
58.340,-5.8383,-2.6770
58.345,-5.8241,-2.6621
58.350,-5.8097,-2.6471
58.355,-5.7954,-2.6321
58.360,-5.7810,-2.6170
58.365,-5.7665,-2.6019
58.370,-5.7521,-2.5868
58.375,-5.7376,-2.5717
58.380,-5.7232,-2.5566
58.385,-5.7088,-2.5415
58.390,-5.6944,-2.5264
58.395,-5.6800,-2.5114
58.400,-5.6656,-2.4964
58.405,-5.6513,-2.4814
58.410,-5.6370,-2.4664
58.415,-5.6227,-2.4515
58.420,-5.6085,-2.4366
58.425,-5.5943,-2.4218
58.430,-5.5802,-2.4070
58.435,-5.5662,-2.3923
58.440,-5.5522,-2.3777
58.445,-5.5383,-2.3631
58.450,-5.5244,-2.3486
58.455,-5.5107,-2.3342
58.460,-5.4970,-2.3198
58.465,-5.4834,-2.3056
58.470,-5.4700,-2.2915
58.475,-5.4566,-2.2775
58.480,-5.4434,-2.2636
58.485,-5.4303,-2.2499
58.490,-5.4174,-2.2363
58.495,-5.4046,-2.2229
58.500,-5.3920,-2.2096
58.505,-5.3796,-2.1965
58.510,-5.3673,-2.1836
58.515,-5.3553,-2.1709
58.520,-5.3434,-2.1584
58.525,-5.3318,-2.1461
58.530,-5.3204,-2.1340
58.535,-5.3092,-2.1221
58.540,-5.2982,-2.1105
58.545,-5.2874,-2.0991
58.550,-5.2769,-2.0879
58.555,-5.2666,-2.0769
58.560,-5.2566,-2.0662
58.565,-5.2468,-2.0558
58.570,-5.2372,-2.0455
58.575,-5.2279,-2.0356
58.580,-5.2188,-2.0258
58.585,-5.2100,-2.0163
58.590,-5.2014,-2.0071
58.595,-5.1931,-1.9981
58.600,-5.1850,-1.9894
58.605,-5.1771,-1.9808
58.610,-5.1695,-1.9726
58.615,-5.1621,-1.9645
58.620,-5.1550,-1.9568
58.625,-5.1481,-1.9492
58.630,-5.1415,-1.9419
58.635,-5.1351,-1.9348
58.640,-5.1289,-1.9280
58.645,-5.1230,-1.9214
58.650,-5.1173,-1.9151
58.655,-5.1119,-1.9090
58.660,-5.1067,-1.9032
58.665,-5.1018,-1.8976
58.670,-5.0971,-1.8922
58.675,-5.0926,-1.8871
58.680,-5.0884,-1.8822
58.685,-5.0844,-1.8776
58.690,-5.0807,-1.8732
58.695,-5.0772,-1.8691
58.700,-5.0740,-1.8652
58.705,-5.0710,-1.8615
58.710,-5.0682,-1.8581
58.715,-5.0657,-1.8549
58.720,-5.0633,-1.8519
58.725,-5.0612,-1.8491
58.730,-5.0594,-1.8466
58.735,-5.0577,-1.8443
58.740,-5.0562,-1.8421
58.745,-5.0550,-1.8402
58.750,-5.0539,-1.8385
58.755,-5.0531,-1.8370
58.760,-5.0524,-1.8357
58.765,-5.0519,-1.8345
58.770,-5.0516,-1.8336
