time,nominal_disp,corrected_disp
4.660,0.6573,-3.5382
4.665,0.6587,-3.5454
4.670,0.6602,-3.5527
4.675,0.6616,-3.5599
4.680,0.6630,-3.5672
4.685,0.6644,-3.5745
4.690,0.6659,-3.5818
4.695,0.6673,-3.5891
4.700,0.6687,-3.5964
4.705,0.6702,-3.6037
4.710,0.6716,-3.6110
4.715,0.6730,-3.6183
4.720,0.6745,-3.6256
4.725,0.6759,-3.6329
4.730,0.6773,-3.6403
4.735,0.6788,-3.6476
4.740,0.6802,-3.6550
4.745,0.6817,-3.6623
4.750,0.6831,-3.6697
4.755,0.6845,-3.6771
4.760,0.6860,-3.6845
4.765,0.6874,-3.6919
4.770,0.6889,-3.6993
4.775,0.6903,-3.7067
4.780,0.6917,-3.7141
4.785,0.6932,-3.7215
4.790,0.6946,-3.7289
4.795,0.6961,-3.7364
4.800,0.6975,-3.7438
4.805,0.6990,-3.7513
4.810,0.7004,-3.7587
4.815,0.7019,-3.7662
4.820,0.7033,-3.7737
4.825,0.7048,-3.7811
4.830,0.7063,-3.7886
4.835,0.7077,-3.7961
4.840,0.7092,-3.8036
4.845,0.7106,-3.8111
4.850,0.7121,-3.8186
4.855,0.7136,-3.8261
4.860,0.7150,-3.8337
4.865,0.7165,-3.8412
4.870,0.7180,-3.8487
4.875,0.7194,-3.8563
4.880,0.7209,-3.8638
4.885,0.7224,-3.8714
4.890,0.7238,-3.8790
4.895,0.7253,-3.8865
4.900,0.7268,-3.8941
4.905,0.7283,-3.9017
4.910,0.7297,-3.9093
4.915,0.7312,-3.9169
4.920,0.7327,-3.9245
4.925,0.7342,-3.9321
4.930,0.7357,-3.9397
4.935,0.7371,-3.9474
4.940,0.7386,-3.9550
4.945,0.7401,-3.9626
4.950,0.7416,-3.9703
4.955,0.7431,-3.9779
4.960,0.7446,-3.9856
4.965,0.7461,-3.9933
4.970,0.7476,-4.0009
4.975,0.7491,-4.0086
4.980,0.7506,-4.0163
4.985,0.7521,-4.0240
4.990,0.7536,-4.0317
4.995,0.7551,-4.0394
5.000,0.7566,-4.0471
5.005,0.7581,-4.0548
5.010,0.7596,-4.0626
5.015,0.7611,-4.0703
5.020,0.7626,-4.0780
5.025,0.7641,-4.0858
5.030,0.7656,-4.0936
5.035,0.7671,-4.1013
5.040,0.7686,-4.1091
5.045,0.7701,-4.1169
5.050,0.7716,-4.1246
5.055,0.7732,-4.1324
5.060,0.7747,-4.1402
5.065,0.7762,-4.1480
5.070,0.7777,-4.1559
5.075,0.7792,-4.1637
5.080,0.7808,-4.1715
5.085,0.7823,-4.1793
5.090,0.7838,-4.1872
5.095,0.7853,-4.1950
5.100,0.7868,-4.2029
5.105,0.7884,-4.2107
5.110,0.7899,-4.2186
5.115,0.7914,-4.2265
5.120,0.7930,-4.2343
5.125,0.7945,-4.2422
5.130,0.7960,-4.2501
5.135,0.7976,-4.2580
5.140,0.7991,-4.2659
5.145,0.8007,-4.2738
5.150,0.8022,-4.2817
5.155,0.8038,-4.2896
5.160,0.8053,-4.2976
5.165,0.8068,-4.3055
5.170,0.8084,-4.3134
5.175,0.8099,-4.3214
5.180,0.8115,-4.3293
5.185,0.8131,-4.3373
5.190,0.8146,-4.3453
5.195,0.8162,-4.3532
5.200,0.8177,-4.3612
5.205,0.8193,-4.3692
5.210,0.8209,-4.3772
5.215,0.8224,-4.3852
5.220,0.8240,-4.3932
5.225,0.8256,-4.4012
5.230,0.8271,-4.4092
5.235,0.8287,-4.4172
5.240,0.8303,-4.4253
5.245,0.8318,-4.4333
5.250,0.8334,-4.4414
5.255,0.8350,-4.4494
5.260,0.8366,-4.4575
5.265,0.8381,-4.4655
5.270,0.8397,-4.4736
5.275,0.8413,-4.4817
5.280,0.8429,-4.4898
5.285,0.8445,-4.4979
5.290,0.8460,-4.5060
5.295,0.8476,-4.5141
5.300,0.8492,-4.5222
5.305,0.8508,-4.5303
5.310,0.8524,-4.5384
5.315,0.8540,-4.5465
5.320,0.8556,-4.5547
5.325,0.8572,-4.5628
5.330,0.8587,-4.5710
5.335,0.8603,-4.5792
5.340,0.8619,-4.5873
5.345,0.8635,-4.5955
5.350,0.8651,-4.6037
5.355,0.8667,-4.6118
5.360,0.8683,-4.6200
5.365,0.8699,-4.6282
5.370,0.8715,-4.6365
5.375,0.8731,-4.6447
5.380,0.8747,-4.6529
5.385,0.8763,-4.6611
5.390,0.8779,-4.6694
5.395,0.8796,-4.6776
5.400,0.8812,-4.6858
5.405,0.8828,-4.6941
5.410,0.8844,-4.7024
5.415,0.8860,-4.7106
5.420,0.8876,-4.7189
5.425,0.8893,-4.7272
5.430,0.8909,-4.7354
5.435,0.8925,-4.7437
5.440,0.8941,-4.7520
5.445,0.8958,-4.7603
5.450,0.8974,-4.7686
5.455,0.8990,-4.7769
5.460,0.9007,-4.7852
5.465,0.9023,-4.7936
5.470,0.9039,-4.8019
5.475,0.9056,-4.8102
5.480,0.9072,-4.8186
5.485,0.9089,-4.8269
5.490,0.9105,-4.8353
5.495,0.9121,-4.8436
5.500,0.9138,-4.8520
5.505,0.9154,-4.8604
5.510,0.9171,-4.8687
5.515,0.9187,-4.8771
5.520,0.9204,-4.8855
5.525,0.9220,-4.8939
5.530,0.9237,-4.9023
5.535,0.9254,-4.9107
5.540,0.9270,-4.9192
5.545,0.9287,-4.9276
5.550,0.9303,-4.9360
5.555,0.9320,-4.9445
5.560,0.9337,-4.9529
5.565,0.9353,-4.9614
5.570,0.9370,-4.9698
5.575,0.9387,-4.9783
5.580,0.9403,-4.9867
5.585,0.9420,-4.9952
5.590,0.9437,-5.0037
5.595,0.9454,-5.0122
5.600,0.9470,-5.0207
5.605,0.9487,-5.0292
5.610,0.9504,-5.0377
5.615,0.9521,-5.0462
5.620,0.9537,-5.0547
5.625,0.9554,-5.0633
5.630,0.9571,-5.0718
5.635,0.9588,-5.0804
5.640,0.9605,-5.0889
5.645,0.9621,-5.0975
5.650,0.9638,-5.1060
5.655,0.9655,-5.1146
5.660,0.9672,-5.1232
5.665,0.9689,-5.1318
5.670,0.9706,-5.1404
5.675,0.9722,-5.1490
5.680,0.9739,-5.1576
5.685,0.9756,-5.1662
5.690,0.9773,-5.1748
5.695,0.9790,-5.1834
5.700,0.9807,-5.1920
5.705,0.9824,-5.2007
5.710,0.9841,-5.2093
5.715,0.9858,-5.2180
5.720,0.9876,-5.2266
5.725,0.9893,-5.2353
5.730,0.9910,-5.2439
5.735,0.9927,-5.2526
5.740,0.9944,-5.2613
5.745,0.9961,-5.2700
5.750,0.9978,-5.2786
5.755,0.9995,-5.2873
5.760,1.0013,-5.2960
5.765,1.0030,-5.3047
5.770,1.0047,-5.3134
5.775,1.0064,-5.3222
5.780,1.0082,-5.3309
5.785,1.0099,-5.3396
5.790,1.0116,-5.3484
5.795,1.0134,-5.3571
5.800,1.0151,-5.3658
5.805,1.0168,-5.3746
5.810,1.0186,-5.3834
5.815,1.0203,-5.3921
5.820,1.0220,-5.4009
5.825,1.0238,-5.4097
5.830,1.0255,-5.4184
5.835,1.0273,-5.4272
5.840,1.0290,-5.4360
5.845,1.0308,-5.4448
5.850,1.0326,-5.4536
5.855,1.0343,-5.4624
5.860,1.0361,-5.4713
5.865,1.0378,-5.4801
5.870,1.0396,-5.4889
5.875,1.0414,-5.4977
5.880,1.0431,-5.5066
5.885,1.0449,-5.5154
5.890,1.0467,-5.5243
5.895,1.0484,-5.5331
5.900,1.0502,-5.5420
5.905,1.0520,-5.5509
5.910,1.0538,-5.5597
5.915,1.0555,-5.5686
5.920,1.0573,-5.5775
5.925,1.0591,-5.5864
5.930,1.0609,-5.5953
5.935,1.0626,-5.6042
5.940,1.0644,-5.6131
5.945,1.0662,-5.6221
5.950,1.0680,-5.6310
5.955,1.0698,-5.6399
5.960,1.0716,-5.6489
5.965,1.0734,-5.6578
5.970,1.0751,-5.6668
5.975,1.0769,-5.6757
5.980,1.0787,-5.6847
5.985,1.0805,-5.6937
5.990,1.0823,-5.7026
5.995,1.0841,-5.7116
6.000,1.0859,-5.7206
6.005,1.0877,-5.7296
6.010,1.0895,-5.7386
6.015,1.0914,-5.7476
6.020,1.0932,-5.7566
6.025,1.0950,-5.7656
6.030,1.0968,-5.7747
6.035,1.0986,-5.7837
6.040,1.1004,-5.7927
6.045,1.1022,-5.8018
6.050,1.1040,-5.8109
6.055,1.1058,-5.8199
6.060,1.1076,-5.8290
6.065,1.1094,-5.8381
6.070,1.1113,-5.8471
6.075,1.1131,-5.8562
6.080,1.1149,-5.8653
6.085,1.1167,-5.8744
6.090,1.1185,-5.8835
6.095,1.1204,-5.8926
6.100,1.1222,-5.9017
6.105,1.1240,-5.9109
6.110,1.1258,-5.9200
6.115,1.1277,-5.9291
6.120,1.1295,-5.9383
6.125,1.1313,-5.9474
6.130,1.1332,-5.9566
6.135,1.1350,-5.9657
6.140,1.1369,-5.9749
6.145,1.1387,-5.9841
6.150,1.1405,-5.9932
6.155,1.1424,-6.0024
6.160,1.1442,-6.0116
6.165,1.1461,-6.0208
6.170,1.1479,-6.0300
6.175,1.1498,-6.0392
6.180,1.1516,-6.0484
6.185,1.1534,-6.0577
6.190,1.1553,-6.0669
6.195,1.1571,-6.0761
6.200,1.1590,-6.0854
6.205,1.1608,-6.0946
6.210,1.1627,-6.1039
6.215,1.1646,-6.1131
6.220,1.1664,-6.1224
6.225,1.1683,-6.1317
6.230,1.1701,-6.1410
6.235,1.1720,-6.1503
6.240,1.1738,-6.1595
6.245,1.1757,-6.1689
6.250,1.1776,-6.1782
6.255,1.1794,-6.1875
6.260,1.1813,-6.1968
6.265,1.1832,-6.2061
6.270,1.1850,-6.2155
6.275,1.1869,-6.2248
6.280,1.1888,-6.2342
6.285,1.1906,-6.2435
6.290,1.1925,-6.2529
6.295,1.1944,-6.2622
6.300,1.1962,-6.2716
6.305,1.1981,-6.2810
6.310,1.2000,-6.2904
6.315,1.2019,-6.2997
6.320,1.2038,-6.3091
6.325,1.2056,-6.3185
6.330,1.2075,-6.3279
6.335,1.2094,-6.3374
6.340,1.2113,-6.3468
6.345,1.2132,-6.3562
6.350,1.2151,-6.3656
6.355,1.2170,-6.3751
6.360,1.2189,-6.3845
6.365,1.2208,-6.3939
6.370,1.2227,-6.4034
6.375,1.2246,-6.4129
6.380,1.2265,-6.4223
6.385,1.2284,-6.4318
6.390,1.2303,-6.4413
6.395,1.2322,-6.4508
6.400,1.2341,-6.4602
6.405,1.2360,-6.4697
6.410,1.2379,-6.4792
6.415,1.2398,-6.4887
6.420,1.2417,-6.4982
6.425,1.2436,-6.5078
6.430,1.2456,-6.5173
6.435,1.2475,-6.5268
6.440,1.2494,-6.5363
6.445,1.2513,-6.5459
6.450,1.2532,-6.5554
6.455,1.2552,-6.5650
6.460,1.2571,-6.5746
6.465,1.2590,-6.5841
6.470,1.2609,-6.5937
6.475,1.2629,-6.6033
6.480,1.2648,-6.6128
6.485,1.2667,-6.6224
6.490,1.2687,-6.6320
6.495,1.2706,-6.6416
6.500,1.2726,-6.6512
6.505,1.2745,-6.6608
6.510,1.2764,-6.6704
6.515,1.2784,-6.6801
6.520,1.2803,-6.6897
6.525,1.2823,-6.6993
6.530,1.2843,-6.7089
6.535,1.2862,-6.7186
6.540,1.2882,-6.7282
6.545,1.2901,-6.7379
6.550,1.2921,-6.7475
6.555,1.2941,-6.7572
6.560,1.2960,-6.7668
6.565,1.2980,-6.7765
6.570,1.3000,-6.7862
6.575,1.3020,-6.7959
6.580,1.3039,-6.8056
6.585,1.3059,-6.8153
6.590,1.3079,-6.8250
6.595,1.3098,-6.8347
6.600,1.3118,-6.8444
6.605,1.3138,-6.8541
6.610,1.3158,-6.8638
6.615,1.3178,-6.8736
6.620,1.3198,-6.8833
6.625,1.3217,-6.8930
6.630,1.3237,-6.9028
6.635,1.3257,-6.9126
6.640,1.3277,-6.9223
6.645,1.3297,-6.9321
6.650,1.3317,-6.9419
6.655,1.3337,-6.9516
6.660,1.3357,-6.9614
6.665,1.3377,-6.9712
6.670,1.3397,-6.9810
6.675,1.3417,-6.9908
6.680,1.3437,-7.0006
6.685,1.3457,-7.0105
6.690,1.3477,-7.0203
6.695,1.3497,-7.0301
6.700,1.3517,-7.0399
6.705,1.3537,-7.0498
6.710,1.3557,-7.0596
6.715,1.3577,-7.0695
6.720,1.3597,-7.0793
6.725,1.3617,-7.0892
6.730,1.3637,-7.0991
6.735,1.3658,-7.1089
6.740,1.3678,-7.1188
6.745,1.3698,-7.1287
6.750,1.3718,-7.1386
6.755,1.3738,-7.1485
6.760,1.3759,-7.1584
6.765,1.3779,-7.1683
6.770,1.3799,-7.1782
6.775,1.3819,-7.1882
6.780,1.3840,-7.1981
6.785,1.3860,-7.2080
6.790,1.3880,-7.2180
6.795,1.3901,-7.2279
6.800,1.3921,-7.2379
6.805,1.3941,-7.2478
6.810,1.3962,-7.2578
6.815,1.3982,-7.2678
6.820,1.4002,-7.2777
6.825,1.4023,-7.2877
6.830,1.4043,-7.2977
6.835,1.4064,-7.3077
6.840,1.4084,-7.3177
6.845,1.4105,-7.3277
6.850,1.4125,-7.3377
6.855,1.4146,-7.3477
6.860,1.4166,-7.3577
6.865,1.4187,-7.3678
6.870,1.4207,-7.3778
6.875,1.4228,-7.3878
6.880,1.4249,-7.3979
6.885,1.4269,-7.4079
6.890,1.4290,-7.4180
6.895,1.4311,-7.4280
6.900,1.4331,-7.4381
6.905,1.4352,-7.4482
6.910,1.4373,-7.4583
6.915,1.4393,-7.4683
6.920,1.4414,-7.4784
6.925,1.4435,-7.4885
6.930,1.4455,-7.4986
6.935,1.4476,-7.5087
6.940,1.4497,-7.5188
6.945,1.4518,-7.5290
6.950,1.4538,-7.5391
6.955,1.4559,-7.5492
6.960,1.4580,-7.5594
6.965,1.4601,-7.5695
6.970,1.4622,-7.5797
6.975,1.4643,-7.5898
6.980,1.4663,-7.6000
6.985,1.4684,-7.6101
6.990,1.4705,-7.6203
6.995,1.4726,-7.6305
7.000,1.4747,-7.6407
7.005,1.4768,-7.6509
7.010,1.4789,-7.6611
7.015,1.4810,-7.6713
7.020,1.4831,-7.6815
7.025,1.4852,-7.6917
7.030,1.4873,-7.7020
7.035,1.4894,-7.7122
7.040,1.4914,-7.7224
7.045,1.4935,-7.7327
7.050,1.4956,-7.7429
7.055,1.4978,-7.7532
7.060,1.4999,-7.7634
7.065,1.5020,-7.7737
7.070,1.5041,-7.7840
7.075,1.5062,-7.7942
7.080,1.5083,-7.8045
7.085,1.5104,-7.8148
7.090,1.5125,-7.8251
7.095,1.5146,-7.8354
7.100,1.5168,-7.8457
7.105,1.5189,-7.8560
7.110,1.5210,-7.8663
7.115,1.5231,-7.8766
7.120,1.5253,-7.8870
7.125,1.5274,-7.8973
7.130,1.5295,-7.9076
7.135,1.5316,-7.9180
7.140,1.5338,-7.9283
7.145,1.5359,-7.9387
7.150,1.5380,-7.9490
7.155,1.5402,-7.9594
7.160,1.5423,-7.9697
7.165,1.5445,-7.9801
7.170,1.5466,-7.9905
7.175,1.5487,-8.0009
7.180,1.5509,-8.0113
7.185,1.5530,-8.0217
7.190,1.5552,-8.0321
7.195,1.5573,-8.0425
7.200,1.5595,-8.0529
7.205,1.5616,-8.0634
7.210,1.5638,-8.0738
7.215,1.5659,-8.0842
7.220,1.5681,-8.0947
7.225,1.5702,-8.1051
7.230,1.5724,-8.1156
7.235,1.5745,-8.1260
7.240,1.5767,-8.1365
7.245,1.5788,-8.1470
7.250,1.5810,-8.1574
7.255,1.5832,-8.1679
7.260,1.5853,-8.1784
7.265,1.5875,-8.1889
7.270,1.5896,-8.1994
7.275,1.5918,-8.2099
7.280,1.5940,-8.2204
7.285,1.5962,-8.2309
7.290,1.5983,-8.2415
7.295,1.6005,-8.2520
7.300,1.6027,-8.2625
7.305,1.6048,-8.2730
7.310,1.6070,-8.2836
7.315,1.6092,-8.2941
7.320,1.6114,-8.3047
7.325,1.6136,-8.3153
7.330,1.6157,-8.3258
7.335,1.6179,-8.3364
7.340,1.6201,-8.3470
7.345,1.6223,-8.3576
7.350,1.6245,-8.3682
7.355,1.6266,-8.3788
7.360,1.6288,-8.3894
7.365,1.6310,-8.4000
7.370,1.6332,-8.4106
7.375,1.6354,-8.4212
7.380,1.6376,-8.4319
7.385,1.6398,-8.4425
7.390,1.6420,-8.4531
7.395,1.6442,-8.4638
7.400,1.6464,-8.4744
7.405,1.6486,-8.4851
7.410,1.6508,-8.4957
7.415,1.6530,-8.5064
7.420,1.6552,-8.5171
7.425,1.6574,-8.5277
7.430,1.6596,-8.5384
7.435,1.6619,-8.5491
7.440,1.6641,-8.5598
7.445,1.6663,-8.5705
7.450,1.6685,-8.5812
7.455,1.6707,-8.5919
7.460,1.6730,-8.6026
7.465,1.6752,-8.6133
7.470,1.6774,-8.6240
7.475,1.6796,-8.6348
7.480,1.6819,-8.6455
7.485,1.6841,-8.6562
7.490,1.6863,-8.6670
7.495,1.6886,-8.6777
7.500,1.6908,-8.6885
7.505,1.6930,-8.6992
7.510,1.6953,-8.7100
7.515,1.6975,-8.7208
7.520,1.6998,-8.7315
7.525,1.7020,-8.7423
7.530,1.7043,-8.7531
7.535,1.7065,-8.7639
7.540,1.7087,-8.7747
7.545,1.7110,-8.7855
7.550,1.7132,-8.7963
7.555,1.7155,-8.8071
7.560,1.7178,-8.8179
7.565,1.7200,-8.8288
7.570,1.7223,-8.8396
7.575,1.7245,-8.8504
7.580,1.7268,-8.8613
7.585,1.7290,-8.8721
7.590,1.7313,-8.8830
7.595,1.7336,-8.8938
7.600,1.7358,-8.9047
7.605,1.7381,-8.9156
7.610,1.7404,-8.9265
7.615,1.7426,-8.9373
7.620,1.7449,-8.9482
7.625,1.7472,-8.9591
7.630,1.7494,-8.9700
7.635,1.7517,-8.9810
7.640,1.7540,-8.9919
7.645,1.7562,-9.0028
7.650,1.7585,-9.0137
7.655,1.7608,-9.0247
7.660,1.7630,-9.0356
7.665,1.7653,-9.0465
7.670,1.7676,-9.0575
7.675,1.7699,-9.0684
7.680,1.7722,-9.0794
7.685,1.7744,-9.0904
7.690,1.7767,-9.1013
7.695,1.7790,-9.1123
7.700,1.7813,-9.1233
7.705,1.7836,-9.1343
7.710,1.7859,-9.1453
7.715,1.7882,-9.1563
7.720,1.7905,-9.1673
7.725,1.7928,-9.1783
7.730,1.7951,-9.1893
7.735,1.7974,-9.2003
7.740,1.7997,-9.2113
7.745,1.8020,-9.2224
7.750,1.8043,-9.2334
7.755,1.8066,-9.2444
7.760,1.8089,-9.2555
7.765,1.8112,-9.2665
7.770,1.8135,-9.2776
7.775,1.8158,-9.2886
7.780,1.8181,-9.2997
7.785,1.8205,-9.3108
7.790,1.8228,-9.3218
7.795,1.8251,-9.3329
7.800,1.8274,-9.3440
7.805,1.8298,-9.3551
7.810,1.8321,-9.3662
7.815,1.8344,-9.3773
7.820,1.8367,-9.3884
7.825,1.8391,-9.3995
7.830,1.8414,-9.4106
7.835,1.8438,-9.4217
7.840,1.8461,-9.4328
7.845,1.8484,-9.4440
7.850,1.8508,-9.4551
7.855,1.8531,-9.4662
7.860,1.8555,-9.4774
7.865,1.8578,-9.4885
7.870,1.8602,-9.4997
7.875,1.8625,-9.5108
7.880,1.8649,-9.5220
7.885,1.8672,-9.5332
7.890,1.8696,-9.5443
7.895,1.8720,-9.5555
7.900,1.8743,-9.5667
7.905,1.8767,-9.5779
7.910,1.8790,-9.5891
7.915,1.8814,-9.6003
7.920,1.8838,-9.6115
7.925,1.8861,-9.6227
7.930,1.8885,-9.6339
7.935,1.8909,-9.6452
7.940,1.8932,-9.6564
7.945,1.8956,-9.6676
7.950,1.8980,-9.6789
7.955,1.9003,-9.6901
7.960,1.9027,-9.7014
7.965,1.9051,-9.7127
7.970,1.9074,-9.7239
7.975,1.9098,-9.7352
7.980,1.9122,-9.7465
7.985,1.9145,-9.7578
7.990,1.9169,-9.7691
7.995,1.9193,-9.7804
8.000,1.9217,-9.7917
8.005,1.9240,-9.8030
8.010,1.9264,-9.8143
8.015,1.9288,-9.8257
8.020,1.9311,-9.8370
8.025,1.9335,-9.8483
8.030,1.9359,-9.8597
8.035,1.9383,-9.8710
8.040,1.9406,-9.8824
8.045,1.9430,-9.8938
8.050,1.9454,-9.9051
8.055,1.9478,-9.9165
8.060,1.9502,-9.9279
8.065,1.9526,-9.9393
8.070,1.9550,-9.9507
8.075,1.9573,-9.9621
8.080,1.9597,-9.9735
8.085,1.9621,-9.9849
8.090,1.9645,-9.9963
8.095,1.9669,-10.0077
8.100,1.9693,-10.0191
8.105,1.9717,-10.0305
8.110,1.9741,-10.0420
8.115,1.9765,-10.0534
8.120,1.9789,-10.0648
8.125,1.9813,-10.0763
8.130,1.9837,-10.0877
8.135,1.9861,-10.0992
8.140,1.9885,-10.1107
8.145,1.9910,-10.1221
8.150,1.9934,-10.1336
8.155,1.9958,-10.1451
8.160,1.9982,-10.1565
8.165,2.0006,-10.1680
8.170,2.0031,-10.1795
8.175,2.0055,-10.1910
8.180,2.0079,-10.2025
8.185,2.0103,-10.2140
8.190,2.0128,-10.2255
8.195,2.0152,-10.2370
8.200,2.0176,-10.2486
8.205,2.0201,-10.2601
8.210,2.0225,-10.2716
8.215,2.0249,-10.2832
8.220,2.0274,-10.2947
8.225,2.0298,-10.3062
8.230,2.0322,-10.3178
8.235,2.0347,-10.3294
8.240,2.0371,-10.3409
8.245,2.0396,-10.3525
8.250,2.0420,-10.3641
8.255,2.0444,-10.3757
8.260,2.0469,-10.3872
8.265,2.0493,-10.3988
8.270,2.0518,-10.4104
8.275,2.0542,-10.4220
8.280,2.0567,-10.4336
8.285,2.0592,-10.4452
8.290,2.0616,-10.4569
8.295,2.0641,-10.4685
8.300,2.0665,-10.4801
8.305,2.0690,-10.4917
8.310,2.0715,-10.5034
8.315,2.0739,-10.5150
8.320,2.0764,-10.5267
8.325,2.0788,-10.5383
8.330,2.0813,-10.5500
8.335,2.0838,-10.5617
8.340,2.0863,-10.5733
8.345,2.0887,-10.5850
8.350,2.0912,-10.5967
8.355,2.0937,-10.6084
8.360,2.0962,-10.6200
8.365,2.0986,-10.6317
8.370,2.1011,-10.6434
8.375,2.1036,-10.6551
8.380,2.1061,-10.6668
8.385,2.1086,-10.6786
8.390,2.1111,-10.6903
8.395,2.1135,-10.7020
8.400,2.1160,-10.7137
8.405,2.1185,-10.7255
8.410,2.1210,-10.7372
8.415,2.1235,-10.7490
8.420,2.1260,-10.7607
8.425,2.1285,-10.7725
8.430,2.1310,-10.7843
8.435,2.1335,-10.7960
8.440,2.1360,-10.8078
8.445,2.1385,-10.8196
8.450,2.1410,-10.8314
8.455,2.1435,-10.8432
8.460,2.1460,-10.8550
8.465,2.1485,-10.8668
8.470,2.1510,-10.8786
8.475,2.1535,-10.8904
8.480,2.1560,-10.9022
8.485,2.1585,-10.9140
8.490,2.1610,-10.9259
8.495,2.1635,-10.9377
8.500,2.1661,-10.9495
8.505,2.1686,-10.9614
8.510,2.1711,-10.9732
8.515,2.1736,-10.9851
8.520,2.1761,-10.9969
8.525,2.1787,-11.0088
8.530,2.1812,-11.0207
8.535,2.1837,-11.0325
8.540,2.1862,-11.0444
8.545,2.1888,-11.0563
8.550,2.1913,-11.0682
8.555,2.1938,-11.0801
8.560,2.1963,-11.0920
8.565,2.1989,-11.1039
8.570,2.2014,-11.1158
8.575,2.2039,-11.1277
8.580,2.2065,-11.1397
8.585,2.2090,-11.1516
8.590,2.2115,-11.1635
8.595,2.2141,-11.1755
8.600,2.2166,-11.1874
8.605,2.2191,-11.1994
8.610,2.2217,-11.2113
8.615,2.2242,-11.2233
8.620,2.2268,-11.2353
8.625,2.2293,-11.2472
8.630,2.2319,-11.2592
8.635,2.2344,-11.2712
8.640,2.2370,-11.2832
8.645,2.2395,-11.2952
8.650,2.2421,-11.3072
8.655,2.2446,-11.3192
8.660,2.2472,-11.3312
8.665,2.2497,-11.3432
8.670,2.2523,-11.3552
8.675,2.2548,-11.3673
8.680,2.2574,-11.3793
8.685,2.2600,-11.3913
8.690,2.2625,-11.4034
8.695,2.2651,-11.4154
8.700,2.2677,-11.4274
8.705,2.2702,-11.4395
8.710,2.2728,-11.4515
8.715,2.2754,-11.4636
8.720,2.2780,-11.4757
8.725,2.2805,-11.4877
8.730,2.2831,-11.4998
8.735,2.2857,-11.5119
8.740,2.2883,-11.5240
8.745,2.2909,-11.5361
8.750,2.2935,-11.5481
8.755,2.2961,-11.5602
8.760,2.2987,-11.5723
8.765,2.3013,-11.5844
8.770,2.3038,-11.5966
8.775,2.3064,-11.6087
8.780,2.3090,-11.6208
8.785,2.3116,-11.6329
8.790,2.3143,-11.6450
8.795,2.3169,-11.6572
8.800,2.3195,-11.6693
8.805,2.3221,-11.6815
8.810,2.3247,-11.6936
8.815,2.3273,-11.7058
8.820,2.3299,-11.7179
8.825,2.3325,-11.7301
8.830,2.3351,-11.7423
8.835,2.3377,-11.7544
8.840,2.3404,-11.7666
8.845,2.3430,-11.7788
8.850,2.3456,-11.7910
8.855,2.3482,-11.8032
8.860,2.3508,-11.8154
8.865,2.3535,-11.8276
8.870,2.3561,-11.8398
8.875,2.3587,-11.8520
8.880,2.3613,-11.8643
8.885,2.3640,-11.8765
8.890,2.3666,-11.8887
8.895,2.3692,-11.9010
8.900,2.3719,-11.9132
8.905,2.3745,-11.9255
8.910,2.3771,-11.9377
8.915,2.3798,-11.9500
8.920,2.3824,-11.9622
8.925,2.3851,-11.9745
8.930,2.3877,-11.9868
8.935,2.3903,-11.9990
8.940,2.3930,-12.0113
8.945,2.3956,-12.0236
8.950,2.3983,-12.0359
8.955,2.4009,-12.0482
8.960,2.4036,-12.0605
8.965,2.4062,-12.0728
8.970,2.4089,-12.0851
8.975,2.4115,-12.0975
8.980,2.4142,-12.1098
8.985,2.4168,-12.1221
8.990,2.4195,-12.1344
8.995,2.4221,-12.1468
9.000,2.4248,-12.1591
9.005,2.4275,-12.1715
9.010,2.4301,-12.1838
9.015,2.4328,-12.1962
9.020,2.4354,-12.2086
9.025,2.4381,-12.2210
9.030,2.4408,-12.2333
9.035,2.4434,-12.2457
9.040,2.4461,-12.2581
9.045,2.4488,-12.2705
9.050,2.4514,-12.2829
9.055,2.4541,-12.2953
9.060,2.4568,-12.3077
9.065,2.4594,-12.3201
9.070,2.4621,-12.3326
9.075,2.4648,-12.3450
9.080,2.4675,-12.3574
9.085,2.4701,-12.3699
9.090,2.4728,-12.3823
9.095,2.4755,-12.3947
9.100,2.4782,-12.4072
9.105,2.4808,-12.4197
9.110,2.4835,-12.4321
9.115,2.4862,-12.4446
9.120,2.4889,-12.4571
9.125,2.4916,-12.4696
9.130,2.4942,-12.4821
9.135,2.4969,-12.4945
9.140,2.4996,-12.5070
9.145,2.5023,-12.5196
9.150,2.5050,-12.5321
9.155,2.5077,-12.5446
9.160,2.5103,-12.5571
9.165,2.5130,-12.5696
9.170,2.5157,-12.5821
9.175,2.5184,-12.5947
9.180,2.5211,-12.6072
9.185,2.5238,-12.6198
9.190,2.5265,-12.6323
9.195,2.5292,-12.6449
9.200,2.5319,-12.6574
9.205,2.5346,-12.6700
9.210,2.5373,-12.6825
9.215,2.5400,-12.6951
9.220,2.5428,-12.7077
9.225,2.5455,-12.7203
9.230,2.5482,-12.7328
9.235,2.5509,-12.7454
9.240,2.5536,-12.7580
9.245,2.5564,-12.7706
9.250,2.5591,-12.7832
9.255,2.5618,-12.7958
9.260,2.5645,-12.8084
9.265,2.5673,-12.8210
9.270,2.5700,-12.8336
9.275,2.5728,-12.8462
9.280,2.5755,-12.8588
9.285,2.5782,-12.8715
9.290,2.5810,-12.8841
9.295,2.5837,-12.8967
9.300,2.5865,-12.9094
9.305,2.5892,-12.9220
9.310,2.5920,-12.9347
9.315,2.5947,-12.9473
