frequency(Hz),accel_x_0,accel_x_11,accel_x_14,accel_x_17,accel_x_18,accel_y_0,accel_y_11,accel_y_14,accel_y_17,accel_y_18,accel_z_0,accel_z_11,accel_z_14,accel_z_17,accel_z_18
5.224609E+00,2.695471E+01,0.000000E+00,2.945605E+01,3.889429E+01,7.640061E+01,3.344400E+01,0.000000E+00,3.622850E+01,4.623762E+01,6.686754E+01,2.508997E+01,0.000000E+00,2.573509E+01,2.633115E+01,2.673453E+01
5.273437E+00,2.647751E+01,0.000000E+00,2.907639E+01,3.786341E+01,7.587988E+01,3.355270E+01,0.000000E+00,3.746263E+01,4.793884E+01,7.086799E+01,2.544693E+01,0.000000E+00,2.611304E+01,2.672842E+01,2.718755E+01
5.322266E+00,2.630850E+01,0.000000E+00,2.894633E+01,3.667556E+01,7.483225E+01,3.375396E+01,0.000000E+00,3.869484E+01,4.969235E+01,7.476157E+01,2.580607E+01,0.000000E+00,2.650108E+01,2.721929E+01,2.773972E+01
5.371094E+00,2.581198E+01,0.000000E+00,2.842782E+01,3.528979E+01,7.372177E+01,3.451717E+01,0.000000E+00,3.955744E+01,5.106488E+01,7.852845E+01,2.621723E+01,0.000000E+00,2.699180E+01,2.773423E+01,2.827158E+01
5.419922E+00,2.497977E+01,0.000000E+00,2.753724E+01,3.386949E+01,7.213523E+01,3.520913E+01,0.000000E+00,4.038822E+01,5.200453E+01,8.169055E+01,2.661877E+01,0.000000E+00,2.741814E+01,2.818390E+01,2.873767E+01
5.468750E+00,2.478671E+01,0.000000E+00,2.748008E+01,3.373109E+01,7.018148E+01,3.561725E+01,0.000000E+00,4.090810E+01,5.296548E+01,8.503587E+01,2.692040E+01,0.000000E+00,2.774258E+01,2.852987E+01,2.909893E+01
5.517578E+00,2.449613E+01,0.000000E+00,2.720979E+01,3.313763E+01,6.883019E+01,3.600605E+01,0.000000E+00,4.120420E+01,5.342130E+01,8.767085E+01,2.709861E+01,0.000000E+00,2.794087E+01,2.874722E+01,2.932998E+01
5.566406E+00,2.407892E+01,0.000000E+00,2.665864E+01,3.239197E+01,6.963701E+01,3.605858E+01,0.000000E+00,4.140025E+01,5.359140E+01,8.986655E+01,2.714753E+01,0.000000E+00,2.800680E+01,2.882943E+01,2.942411E+01
5.615234E+00,2.340835E+01,0.000000E+00,2.582306E+01,3.196038E+01,7.035624E+01,3.617729E+01,0.000000E+00,4.124366E+01,5.369638E+01,9.203312E+01,2.721148E+01,0.000000E+00,2.807689E+01,2.891454E+01,2.953736E+01
5.664062E+00,2.319006E+01,0.000000E+00,2.623131E+01,3.281948E+01,7.087773E+01,3.602670E+01,0.000000E+00,4.114180E+01,5.340458E+01,9.356206E+01,2.721726E+01,0.000000E+00,2.809874E+01,2.895199E+01,2.958665E+01
5.712891E+00,2.365924E+01,0.000000E+00,2.685476E+01,3.380115E+01,7.118838E+01,3.584260E+01,0.000000E+00,4.082536E+01,5.295563E+01,9.452970E+01,2.716471E+01,0.000000E+00,2.806078E+01,2.892830E+01,2.957399E+01
5.761719E+00,2.415403E+01,0.000000E+00,2.749776E+01,3.475819E+01,7.156620E+01,3.559717E+01,0.000000E+00,4.033936E+01,5.255763E+01,9.584278E+01,2.709816E+01,0.000000E+00,2.800849E+01,2.888999E+01,2.954661E+01
5.810547E+00,2.457430E+01,0.000000E+00,2.807497E+01,3.570330E+01,7.243199E+01,3.519135E+01,0.000000E+00,3.998793E+01,5.194158E+01,9.680422E+01,2.705961E+01,0.000000E+00,2.798507E+01,2.888134E+01,2.954951E+01
5.859375E+00,2.489048E+01,0.000000E+00,2.853497E+01,3.650425E+01,7.414793E+01,3.492054E+01,0.000000E+00,3.949671E+01,5.116833E+01,9.746599E+01,2.707985E+01,0.000000E+00,2.802223E+01,2.893492E+01,2.961583E+01
5.908203E+00,2.521454E+01,0.000000E+00,2.895288E+01,3.718723E+01,7.772170E+01,3.457879E+01,0.000000E+00,3.892932E+01,5.060820E+01,9.790549E+01,2.719356E+01,0.000000E+00,2.813265E+01,2.906385E+01,2.975897E+01
5.957031E+00,2.556774E+01,0.000000E+00,2.946571E+01,3.802543E+01,8.310490E+01,3.416014E+01,0.000000E+00,3.854880E+01,5.000797E+01,9.836103E+01,2.746856E+01,0.000000E+00,2.832769E+01,2.925721E+01,2.996787E+01
6.005859E+00,2.588525E+01,0.000000E+00,2.994152E+01,3.888185E+01,8.863891E+01,3.385801E+01,0.000000E+00,3.809490E+01,4.932490E+01,9.916226E+01,2.779229E+01,0.000000E+00,2.867614E+01,2.951197E+01,3.020669E+01
6.054688E+00,2.618785E+01,0.000000E+00,3.040494E+01,3.973447E+01,9.398828E+01,3.355473E+01,0.000000E+00,3.757519E+01,4.856466E+01,9.982243E+01,2.811839E+01,0.000000E+00,2.902753E+01,2.988703E+01,3.050912E+01
6.103516E+00,2.659542E+01,0.000000E+00,3.090139E+01,4.060255E+01,9.956121E+01,3.318857E+01,0.000000E+00,3.717768E+01,4.798603E+01,1.003325E+02,2.838514E+01,0.000000E+00,2.931815E+01,3.020008E+01,3.083867E+01
6.152344E+00,2.708097E+01,0.000000E+00,3.159609E+01,4.165464E+01,1.071293E+02,3.279201E+01,0.000000E+00,3.676649E+01,4.736605E+01,1.006731E+02,2.852466E+01,0.000000E+00,2.947787E+01,3.037888E+01,3.103177E+01
6.201172E+00,2.756477E+01,0.000000E+00,3.229671E+01,4.288314E+01,1.147878E+02,3.250146E+01,0.000000E+00,3.627123E+01,4.663961E+01,1.008255E+02,2.861543E+01,0.000000E+00,2.944125E+01,3.035596E+01,3.101955E+01
6.250000E+00,2.802200E+01,0.000000E+00,3.297330E+01,4.409787E+01,1.220727E+02,3.213238E+01,0.000000E+00,3.574720E+01,4.580743E+01,1.007834E+02,2.857990E+01,0.000000E+00,2.935976E+01,3.007994E+01,3.074945E+01
6.298828E+00,2.857381E+01,0.000000E+00,3.363809E+01,4.523543E+01,1.284843E+02,3.168772E+01,0.000000E+00,3.530510E+01,4.506861E+01,1.008270E+02,2.915678E+01,0.000000E+00,3.011487E+01,3.100490E+01,3.162643E+01
6.347656E+00,2.913268E+01,0.000000E+00,3.445534E+01,4.668638E+01,1.344570E+02,3.119703E+01,0.000000E+00,3.478057E+01,4.431359E+01,1.009612E+02,2.990522E+01,0.000000E+00,3.090463E+01,3.183293E+01,3.248086E+01
6.396484E+00,2.957128E+01,0.000000E+00,3.513424E+01,4.864585E+01,1.396092E+02,3.080053E+01,0.000000E+00,3.419423E+01,4.349551E+01,1.009793E+02,3.053745E+01,0.000000E+00,3.159311E+01,3.257535E+01,3.325918E+01
6.445313E+00,2.994772E+01,0.000000E+00,3.561985E+01,4.982026E+01,1.429189E+02,3.036010E+01,0.000000E+00,3.360438E+01,4.265895E+01,1.009681E+02,3.085243E+01,0.000000E+00,3.193617E+01,3.294468E+01,3.364692E+01
6.494141E+00,3.035298E+01,0.000000E+00,3.624183E+01,5.056710E+01,1.443111E+02,2.990314E+01,0.000000E+00,3.312869E+01,4.185559E+01,1.010348E+02,3.101992E+01,0.000000E+00,3.210931E+01,3.311333E+01,3.379198E+01
6.542969E+00,3.055361E+01,0.000000E+00,3.664847E+01,5.180229E+01,1.443461E+02,2.945991E+01,0.000000E+00,3.266792E+01,4.125518E+01,1.012951E+02,3.097012E+01,0.000000E+00,3.207487E+01,3.309340E+01,3.378230E+01
6.591797E+00,3.064405E+01,0.000000E+00,3.678136E+01,5.203670E+01,1.441014E+02,2.905999E+01,0.000000E+00,3.225970E+01,4.077311E+01,1.018595E+02,3.068567E+01,0.000000E+00,3.175325E+01,3.272492E+01,3.339255E+01
6.640625E+00,3.074423E+01,0.000000E+00,3.705167E+01,5.196116E+01,1.429427E+02,2.872858E+01,0.000000E+00,3.193695E+01,4.044174E+01,1.028182E+02,3.048502E+01,0.000000E+00,3.156161E+01,3.254179E+01,3.318807E+01
6.689453E+00,3.062369E+01,0.000000E+00,3.706877E+01,5.235784E+01,1.416026E+02,2.849925E+01,0.000000E+00,3.172371E+01,4.029017E+01,1.042281E+02,3.011293E+01,0.000000E+00,3.119184E+01,3.217440E+01,3.282257E+01
6.738281E+00,3.040510E+01,0.000000E+00,3.682150E+01,5.237968E+01,1.408417E+02,2.840753E+01,0.000000E+00,3.163201E+01,4.032834E+01,1.061034E+02,2.974470E+01,0.000000E+00,3.077855E+01,3.173270E+01,3.238091E+01
6.787109E+00,3.021760E+01,0.000000E+00,3.674952E+01,5.258110E+01,1.413288E+02,2.841001E+01,0.000000E+00,3.166016E+01,4.054507E+01,1.084104E+02,2.963790E+01,0.000000E+00,3.068321E+01,3.163019E+01,3.225522E+01
6.835937E+00,2.985297E+01,0.000000E+00,3.646011E+01,5.255840E+01,1.435444E+02,2.849991E+01,0.000000E+00,3.181531E+01,4.090867E+01,1.110683E+02,2.956617E+01,0.000000E+00,3.062430E+01,3.158322E+01,3.221659E+01
6.884766E+00,2.936618E+01,0.000000E+00,3.597307E+01,5.222995E+01,1.477237E+02,2.866047E+01,0.000000E+00,3.213223E+01,4.143665E+01,1.139556E+02,2.954441E+01,0.000000E+00,3.061736E+01,3.159009E+01,3.223302E+01
6.933594E+00,2.901500E+01,0.000000E+00,3.562731E+01,5.213803E+01,1.538431E+02,2.886707E+01,0.000000E+00,3.251794E+01,4.215305E+01,1.169210E+02,2.967186E+01,0.000000E+00,3.073290E+01,3.170075E+01,3.235228E+01
6.982422E+00,2.854511E+01,0.000000E+00,3.520150E+01,5.351098E+01,1.616442E+02,2.908999E+01,0.000000E+00,3.293481E+01,4.289217E+01,1.198733E+02,3.000067E+01,0.000000E+00,3.109097E+01,3.208596E+01,3.275619E+01
7.031250E+00,2.797829E+01,0.000000E+00,3.464578E+01,5.551053E+01,1.706843E+02,2.929770E+01,0.000000E+00,3.334178E+01,4.358701E+01,1.233559E+02,3.025897E+01,0.000000E+00,3.137596E+01,3.239577E+01,3.308305E+01
7.080078E+00,2.745376E+01,0.000000E+00,3.408583E+01,5.770091E+01,1.804007E+02,2.946488E+01,0.000000E+00,3.369847E+01,4.446806E+01,1.265731E+02,3.039348E+01,0.000000E+00,3.151366E+01,3.254473E+01,3.325196E+01
7.128906E+00,2.698218E+01,0.000000E+00,3.454599E+01,5.983520E+01,1.901790E+02,2.973654E+01,0.000000E+00,3.416599E+01,4.528392E+01,1.293811E+02,3.072987E+01,0.000000E+00,3.188060E+01,3.294020E+01,3.366709E+01
7.177734E+00,2.644192E+01,0.000000E+00,3.555328E+01,6.219386E+01,1.994169E+02,2.993399E+01,0.000000E+00,3.458312E+01,4.596845E+01,1.316655E+02,3.080363E+01,0.000000E+00,3.197370E+01,3.305154E+01,3.379105E+01
7.226563E+00,2.584005E+01,0.000000E+00,3.643237E+01,6.448179E+01,2.088211E+02,3.003986E+01,0.000000E+00,3.488612E+01,4.685713E+01,1.333474E+02,3.090877E+01,0.000000E+00,3.212399E+01,3.325142E+01,3.403426E+01
7.275391E+00,2.591861E+01,0.000000E+00,3.692803E+01,6.617656E+01,2.181639E+02,3.004384E+01,0.000000E+00,3.507564E+01,4.755090E+01,1.380235E+02,3.135610E+01,0.000000E+00,3.260867E+01,3.377103E+01,3.457821E+01
7.324219E+00,2.635380E+01,0.000000E+00,3.737660E+01,6.795105E+01,2.260476E+02,3.002968E+01,0.000000E+00,3.540357E+01,4.813272E+01,1.450564E+02,3.156287E+01,0.000000E+00,3.284228E+01,3.402996E+01,3.485486E+01
7.373047E+00,2.690258E+01,0.000000E+00,3.853979E+01,7.008952E+01,2.334833E+02,3.004402E+01,0.000000E+00,3.560126E+01,4.887984E+01,1.503347E+02,3.166818E+01,0.000000E+00,3.290227E+01,3.403049E+01,3.485803E+01
7.421875E+00,2.721593E+01,0.000000E+00,3.935094E+01,7.162257E+01,2.424591E+02,2.996119E+01,0.000000E+00,3.567003E+01,4.942468E+01,1.538064E+02,3.181416E+01,0.000000E+00,3.307199E+01,3.422248E+01,3.499941E+01
7.470703E+00,2.761325E+01,0.000000E+00,3.980325E+01,7.303062E+01,2.497506E+02,2.978825E+01,0.000000E+00,3.569282E+01,4.977231E+01,1.561733E+02,3.175444E+01,0.000000E+00,3.302637E+01,3.419028E+01,3.497644E+01
7.519531E+00,2.776142E+01,0.000000E+00,4.007536E+01,7.436619E+01,2.554736E+02,2.953463E+01,0.000000E+00,3.582411E+01,5.036065E+01,1.586697E+02,3.152677E+01,0.000000E+00,3.280461E+01,3.397441E+01,3.476459E+01
7.568359E+00,2.769156E+01,0.000000E+00,4.043018E+01,7.525748E+01,2.598977E+02,2.938516E+01,0.000000E+00,3.585239E+01,5.084928E+01,1.601808E+02,3.144300E+01,0.000000E+00,3.267234E+01,3.378138E+01,3.451009E+01
7.617188E+00,2.773704E+01,0.000000E+00,4.055658E+01,7.582641E+01,2.654216E+02,2.919599E+01,0.000000E+00,3.578750E+01,5.118455E+01,1.612086E+02,3.135706E+01,0.000000E+00,3.259842E+01,3.371875E+01,3.445484E+01
7.666016E+00,2.770766E+01,0.000000E+00,4.052579E+01,7.620791E+01,2.716269E+02,2.894732E+01,0.000000E+00,3.563888E+01,5.137807E+01,1.624806E+02,3.121388E+01,0.000000E+00,3.246434E+01,3.359326E+01,3.433479E+01
7.714844E+00,2.758263E+01,0.000000E+00,4.040537E+01,7.667075E+01,2.776110E+02,2.864629E+01,0.000000E+00,3.563261E+01,5.176133E+01,1.675457E+02,3.104455E+01,0.000000E+00,3.230265E+01,3.343880E+01,3.418474E+01
7.763672E+00,2.739894E+01,0.000000E+00,4.047094E+01,7.771631E+01,2.835827E+02,2.829884E+01,0.000000E+00,3.560957E+01,5.217734E+01,1.724440E+02,3.097178E+01,0.000000E+00,3.222704E+01,3.335923E+01,3.409766E+01
7.812500E+00,2.742272E+01,0.000000E+00,4.069828E+01,7.883129E+01,2.895606E+02,2.802870E+01,0.000000E+00,3.551646E+01,5.247250E+01,1.773933E+02,3.110301E+01,0.000000E+00,3.238153E+01,3.353533E+01,3.428786E+01
7.861328E+00,2.746882E+01,0.000000E+00,4.091922E+01,8.001963E+01,2.964736E+02,2.776548E+01,0.000000E+00,3.535569E+01,5.264505E+01,1.825265E+02,3.122790E+01,0.000000E+00,3.252958E+01,3.370486E+01,3.447130E+01
7.910156E+00,2.747559E+01,0.000000E+00,4.111582E+01,8.122911E+01,3.057541E+02,2.745964E+01,0.000000E+00,3.512889E+01,5.269071E+01,1.879770E+02,3.132838E+01,0.000000E+00,3.265208E+01,3.389167E+01,3.501541E+01
7.958984E+00,2.742062E+01,0.000000E+00,4.124750E+01,8.236133E+01,3.143993E+02,2.711452E+01,0.000000E+00,3.489356E+01,5.280305E+01,1.958598E+02,3.137673E+01,0.000000E+00,3.288569E+01,3.447474E+01,3.563032E+01
8.007813E+00,2.743524E+01,0.000000E+00,4.129665E+01,8.328910E+01,3.217898E+02,2.673419E+01,0.000000E+00,3.478172E+01,5.305094E+01,2.035553E+02,3.168692E+01,0.000000E+00,3.341697E+01,3.505185E+01,3.623943E+01
8.056641E+00,2.751384E+01,0.000000E+00,4.163617E+01,8.472070E+01,3.272636E+02,2.632393E+01,0.000000E+00,3.460260E+01,5.315645E+01,2.105209E+02,3.213074E+01,0.000000E+00,3.390791E+01,3.558726E+01,3.680587E+01
8.105469E+00,2.790954E+01,0.000000E+00,4.177630E+01,8.596141E+01,3.351304E+02,2.594301E+01,0.000000E+00,3.435977E+01,5.311500E+01,2.161310E+02,3.255133E+01,0.000000E+00,3.432544E+01,3.604618E+01,3.729366E+01
8.154297E+00,2.847443E+01,0.000000E+00,4.166769E+01,8.670842E+01,3.411473E+02,2.560698E+01,0.000000E+00,3.405923E+01,5.292612E+01,2.237573E+02,3.317432E+01,0.000000E+00,3.500152E+01,3.671091E+01,3.791711E+01
8.203125E+00,2.897680E+01,0.000000E+00,4.127594E+01,8.686792E+01,3.440297E+02,2.525133E+01,0.000000E+00,3.370963E+01,5.259449E+01,2.295667E+02,3.370636E+01,0.000000E+00,3.558760E+01,3.734772E+01,3.858879E+01
8.251953E+00,2.938617E+01,0.000000E+00,4.091787E+01,8.638140E+01,3.447580E+02,2.488598E+01,0.000000E+00,3.332222E+01,5.213064E+01,2.328292E+02,3.413047E+01,0.000000E+00,3.606016E+01,3.786583E+01,3.913819E+01
8.300781E+00,2.983777E+01,0.000000E+00,4.048690E+01,8.636436E+01,3.471052E+02,2.452181E+01,0.000000E+00,3.291048E+01,5.187595E+01,2.360228E+02,3.443627E+01,0.000000E+00,3.640793E+01,3.825319E+01,3.955275E+01
8.349609E+00,3.026804E+01,0.000000E+00,3.975335E+01,8.577658E+01,3.457889E+02,2.417010E+01,0.000000E+00,3.254500E+01,5.156088E+01,2.385854E+02,3.461845E+01,0.000000E+00,3.662503E+01,3.850339E+01,3.982567E+01
8.398438E+00,3.056903E+01,0.000000E+00,3.955933E+01,8.453735E+01,3.408576E+02,2.384184E+01,0.000000E+00,3.225791E+01,5.114489E+01,2.383446E+02,3.496961E+01,0.000000E+00,3.691349E+01,3.869571E+01,3.995321E+01
8.447266E+00,3.073452E+01,0.000000E+00,4.000178E+01,8.270433E+01,3.370836E+02,2.354699E+01,0.000000E+00,3.197443E+01,5.084939E+01,2.369028E+02,3.532167E+01,0.000000E+00,3.731084E+01,3.913531E+01,4.035481E+01
8.496094E+00,3.076748E+01,0.000000E+00,4.024271E+01,8.042667E+01,3.317896E+02,2.329386E+01,0.000000E+00,3.171080E+01,5.104764E+01,2.363580E+02,3.555326E+01,0.000000E+00,3.758066E+01,3.944085E+01,4.068411E+01
8.544922E+00,3.067977E+01,0.000000E+00,4.029230E+01,7.863621E+01,3.236494E+02,2.308845E+01,0.000000E+00,3.148219E+01,5.094427E+01,2.334910E+02,3.565475E+01,0.000000E+00,3.771241E+01,3.960099E+01,4.086294E+01
8.593750E+00,3.069239E+01,0.000000E+00,4.017207E+01,7.645094E+01,3.144758E+02,2.293408E+01,0.000000E+00,3.130173E+01,5.091319E+01,2.306763E+02,3.561271E+01,0.000000E+00,3.769150E+01,3.960002E+01,4.087487E+01
8.642578E+00,3.066211E+01,0.000000E+00,3.991230E+01,7.399019E+01,3.069646E+02,2.283113E+01,0.000000E+00,3.117976E+01,5.093603E+01,2.290689E+02,3.566893E+01,0.000000E+00,3.767503E+01,3.949137E+01,4.069988E+01
8.691406E+00,3.056425E+01,0.000000E+00,3.986262E+01,7.137106E+01,3.025378E+02,2.277705E+01,0.000000E+00,3.112321E+01,5.074349E+01,2.262606E+02,3.576591E+01,0.000000E+00,3.780143E+01,3.964512E+01,4.084383E+01
8.740234E+00,3.042486E+01,0.000000E+00,3.974257E+01,6.869726E+01,2.972331E+02,2.276660E+01,0.000000E+00,3.113526E+01,5.036181E+01,2.223424E+02,3.567662E+01,0.000000E+00,3.772916E+01,3.958871E+01,4.079719E+01
8.789063E+00,3.026825E+01,0.000000E+00,3.956298E+01,6.724726E+01,2.915462E+02,2.279228E+01,0.000000E+00,3.121538E+01,4.981461E+01,2.174054E+02,3.538259E+01,0.000000E+00,3.743806E+01,3.930043E+01,4.050973E+01
8.837891E+00,3.011410E+01,0.000000E+00,3.935295E+01,6.631245E+01,2.859664E+02,2.284497E+01,0.000000E+00,3.135953E+01,4.912561E+01,2.115709E+02,3.487165E+01,0.000000E+00,3.691463E+01,3.876555E+01,3.996585E+01
8.886719E+00,2.997545E+01,0.000000E+00,3.913420E+01,6.534556E+01,2.808630E+02,2.292218E+01,0.000000E+00,3.156077E+01,4.832126E+01,2.071266E+02,3.448724E+01,0.000000E+00,3.649216E+01,3.832262E+01,3.954616E+01
8.935547E+00,2.985773E+01,0.000000E+00,3.891928E+01,6.463894E+01,2.771951E+02,2.306588E+01,0.000000E+00,3.180997E+01,4.796149E+01,2.020518E+02,3.400823E+01,0.000000E+00,3.600123E+01,3.782094E+01,3.903639E+01
8.984375E+00,2.983136E+01,0.000000E+00,3.871127E+01,6.413018E+01,2.756051E+02,2.321911E+01,0.000000E+00,3.209675E+01,4.829648E+01,1.964362E+02,3.330192E+01,0.000000E+00,3.526604E+01,3.705926E+01,3.825580E+01
9.033203E+00,2.990928E+01,0.000000E+00,3.850455E+01,6.364467E+01,2.747138E+02,2.337313E+01,0.000000E+00,3.241035E+01,4.874155E+01,1.905970E+02,3.238377E+01,0.000000E+00,3.430264E+01,3.605417E+01,3.722133E+01
9.082031E+00,2.999487E+01,0.000000E+00,3.838795E+01,6.318723E+01,2.744408E+02,2.352041E+01,0.000000E+00,3.274054E+01,4.928244E+01,1.848705E+02,3.127808E+01,0.000000E+00,3.313661E+01,3.483242E+01,3.640006E+01
9.130859E+00,3.007384E+01,0.000000E+00,3.839932E+01,6.274945E+01,2.746065E+02,2.365501E+01,0.000000E+00,3.307827E+01,4.990367E+01,1.795692E+02,3.087901E+01,0.000000E+00,3.336189E+01,3.566419E+01,3.728350E+01
9.179688E+00,3.012879E+01,0.000000E+00,3.837389E+01,6.231312E+01,2.749612E+02,2.377276E+01,0.000000E+00,3.341616E+01,5.058985E+01,1.749416E+02,3.150672E+01,0.000000E+00,3.406463E+01,3.643732E+01,3.810623E+01
9.228516E+00,3.014069E+01,0.000000E+00,3.829032E+01,6.185381E+01,2.752126E+02,2.387120E+01,0.000000E+00,3.374868E+01,5.132674E+01,1.711414E+02,3.208469E+01,0.000000E+00,3.471505E+01,3.715578E+01,3.887273E+01
9.277344E+00,3.008998E+01,0.000000E+00,3.812632E+01,6.134435E+01,2.750498E+02,2.394930E+01,0.000000E+00,3.407207E+01,5.210193E+01,1.682114E+02,3.261653E+01,0.000000E+00,3.531692E+01,3.782348E+01,3.958699E+01
9.326172E+00,2.995776E+01,0.000000E+00,3.786031E+01,6.075802E+01,2.741640E+02,2.400701E+01,0.000000E+00,3.441887E+01,5.290512E+01,1.660853E+02,3.313662E+01,0.000000E+00,3.587192E+01,3.844211E+01,4.025071E+01
9.375000E+00,2.980563E+01,0.000000E+00,3.747317E+01,6.007154E+01,2.753991E+02,2.409565E+01,0.000000E+00,3.489521E+01,5.372799E+01,1.646024E+02,3.392960E+01,0.000000E+00,3.668001E+01,3.921632E+01,4.093204E+01
9.423828E+00,2.972175E+01,0.000000E+00,3.695033E+01,5.926806E+01,2.757296E+02,2.425407E+01,0.000000E+00,3.537094E+01,5.470953E+01,1.635338E+02,3.469351E+01,0.000000E+00,3.753493E+01,4.015651E+01,4.193157E+01
9.472656E+00,2.951556E+01,0.000000E+00,3.645126E+01,5.859403E+01,2.747066E+02,2.439942E+01,0.000000E+00,3.584486E+01,5.579361E+01,1.626129E+02,3.542093E+01,0.000000E+00,3.835186E+01,4.105736E+01,4.289091E+01
9.521484E+00,2.917617E+01,0.000000E+00,3.592854E+01,5.788160E+01,2.721226E+02,2.453079E+01,0.000000E+00,3.631501E+01,5.690755E+01,1.616762E+02,3.609990E+01,0.000000E+00,3.911775E+01,4.190484E+01,4.379530E+01
9.570312E+00,2.870043E+01,0.000000E+00,3.524620E+01,5.702869E+01,2.678618E+02,2.464609E+01,0.000000E+00,3.677811E+01,5.804599E+01,1.613258E+02,3.671434E+01,0.000000E+00,3.981505E+01,4.268002E+01,4.462489E+01
9.619141E+00,2.809518E+01,0.000000E+00,3.441878E+01,5.605783E+01,2.619285E+02,2.474190E+01,0.000000E+00,3.722917E+01,5.920225E+01,1.605156E+02,3.724502E+01,0.000000E+00,4.042275E+01,4.336024E+01,4.535584E+01
9.667969E+00,2.737865E+01,0.000000E+00,3.347558E+01,5.500818E+01,2.577826E+02,2.481348E+01,0.000000E+00,3.766144E+01,6.036776E+01,1.590535E+02,3.767097E+01,0.000000E+00,4.091791E+01,4.392068E+01,4.596205E+01
9.716797E+00,2.669922E+01,0.000000E+00,3.246016E+01,5.393361E+01,2.520824E+02,2.485506E+01,0.000000E+00,3.806655E+01,6.153184E+01,1.568208E+02,3.798355E+01,0.000000E+00,4.127752E+01,4.433641E+01,4.641725E+01
9.765625E+00,2.598576E+01,0.000000E+00,3.188848E+01,5.289798E+01,2.450748E+02,2.499102E+01,0.000000E+00,3.843494E+01,6.268175E+01,1.557523E+02,3.864417E+01,0.000000E+00,4.197422E+01,4.504444E+01,4.707605E+01
9.814453E+00,2.522415E+01,0.000000E+00,3.205930E+01,5.196788E+01,2.371924E+02,2.515170E+01,0.000000E+00,3.875658E+01,6.380317E+01,1.604076E+02,3.916665E+01,0.000000E+00,4.257664E+01,4.572215E+01,4.780598E+01
9.863281E+00,2.446203E+01,0.000000E+00,3.211943E+01,5.120380E+01,2.289477E+02,2.527274E+01,0.000000E+00,3.902173E+01,6.488106E+01,1.648680E+02,3.953335E+01,0.000000E+00,4.301057E+01,4.621960E+01,4.834754E+01
9.912109E+00,2.376001E+01,0.000000E+00,3.206054E+01,5.065116E+01,2.208723E+02,2.534766E+01,0.000000E+00,3.951592E+01,6.590064E+01,1.690598E+02,3.973156E+01,0.000000E+00,4.326178E+01,4.652111E+01,4.868400E+01
9.960937E+00,2.368361E+01,0.000000E+00,3.187980E+01,5.033316E+01,2.134490E+02,2.537126E+01,0.000000E+00,3.997208E+01,6.684859E+01,1.729117E+02,3.975451E+01,0.000000E+00,4.332246E+01,4.661785E+01,4.880586E+01
1.000977E+01,2.356001E+01,0.000000E+00,3.158016E+01,5.024674E+01,2.105643E+02,2.534009E+01,0.000000E+00,4.036457E+01,6.771414E+01,1.763620E+02,3.960183E+01,0.000000E+00,4.319173E+01,4.650850E+01,4.871141E+01
1.005859E+01,2.354322E+01,0.000000E+00,3.141148E+01,5.036263E+01,2.097768E+02,2.525288E+01,0.000000E+00,4.068904E+01,6.849000E+01,1.793639E+02,3.927950E+01,0.000000E+00,4.287564E+01,4.619915E+01,4.840680E+01
1.010742E+01,2.344210E+01,0.000000E+00,3.118950E+01,5.062963E+01,2.079858E+02,2.533429E+01,0.000000E+00,4.094424E+01,6.917292E+01,1.818904E+02,3.925130E+01,0.000000E+00,4.285606E+01,4.621216E+01,4.851699E+01
1.015625E+01,2.326356E+01,0.000000E+00,3.086685E+01,5.098204E+01,2.052831E+02,2.536381E+01,0.000000E+00,4.113217E+01,7.028311E+01,1.839363E+02,3.912606E+01,0.000000E+00,4.275502E+01,4.613488E+01,4.849745E+01
1.020508E+01,2.301758E+01,0.000000E+00,3.045960E+01,5.134894E+01,2.036335E+02,2.534363E+01,0.000000E+00,4.125776E+01,7.135053E+01,1.855186E+02,3.885383E+01,0.000000E+00,4.249303E+01,4.588364E+01,4.833661E+01
1.025391E+01,2.271650E+01,0.000000E+00,2.998677E+01,5.166352E+01,2.019062E+02,2.527831E+01,0.000000E+00,4.132832E+01,7.235286E+01,1.868823E+02,3.845147E+01,0.000000E+00,4.208818E+01,4.547764E+01,4.798084E+01
1.030273E+01,2.255362E+01,0.000000E+00,2.946900E+01,5.187077E+01,1.995163E+02,2.517375E+01,0.000000E+00,4.135267E+01,7.329805E+01,1.894488E+02,3.793784E+01,0.000000E+00,4.156078E+01,4.493855E+01,4.745469E+01
1.035156E+01,2.270992E+01,0.000000E+00,2.941247E+01,5.193259E+01,1.966116E+02,2.503650E+01,0.000000E+00,4.136443E+01,7.419579E+01,1.916913E+02,3.733244E+01,0.000000E+00,4.093194E+01,4.428895E+01,4.678422E+01
1.040039E+01,2.282485E+01,0.000000E+00,2.959005E+01,5.182998E+01,1.933408E+02,2.487307E+01,0.000000E+00,4.164263E+01,7.505585E+01,1.936686E+02,3.665423E+01,0.000000E+00,4.029187E+01,4.395734E+01,4.650709E+01
1.044922E+01,2.288121E+01,0.000000E+00,2.965783E+01,5.156242E+01,1.913567E+02,2.486169E+01,0.000000E+00,4.190020E+01,7.588643E+01,1.954423E+02,3.600918E+01,0.000000E+00,3.987194E+01,4.353197E+01,4.608105E+01
