t (sec),x (g),y (g),z (g)
21.54143542,-0.00030394,0.001397556,0.000439311
21.54775998,-0.000654473,0.001428122,-0.001686226
21.55408453,-0.000863733,0.00157586,-0.003560935
21.56040909,-0.000941644,0.001849319,-0.005008166
21.56673364,-0.000929627,0.002217104,-0.005899648
21.5730582,-0.00088411,0.002616507,-0.006160156
21.57938275,-0.000855247,0.002972008,-0.005769101
21.58570731,-0.000867994,0.003217361,-0.004760263
21.59203186,-0.00091231,0.003313896,-0.003219751
21.59835642,-0.000946513,0.003259125,-0.001281378
21.60468097,-0.000913314,0.003083241,0.00088172
21.61100553,-0.000763512,0.002835287,0.003070055
21.61733008,-0.000479091,0.002564328,0.005075292
21.62365464,-8.71E-05,0.002302446,0.006701108
21.6299792,0.000341797,0.002055542,0.007785099
21.63630375,0.000710742,0.001804931,0.008218758
21.64262831,0.000925689,0.001518777,0.00796231
21.64895286,0.00092622,0.001168907,0.007051631
21.65527742,0.000707662,0.000746646,0.005595473
21.66160197,0.000325996,0.00027176,0.003762662
21.66792653,-0.00011734,-0.000208928,0.00176065
21.67425108,-0.000506718,-0.000632969,-0.000191525
21.68057564,-0.000749698,-0.000939963,-0.001891612
21.68690019,-0.000807838,-0.001089443,-0.003179084
21.69322475,-0.000709871,-0.001072914,-0.003952414
21.6995493,-0.000541853,-0.000915945,-0.00417601
21.70587386,-0.000416751,-0.000669695,-0.003876309
21.71219841,-0.000433277,-0.000394789,-0.003128966
21.71852297,-0.000638023,-0.000143068,-0.002040926
21.72484753,-0.001004374,5.67E-05,-0.000731991
21.73117208,-0.001436371,0.00020424,0.000680014
21.73749664,-0.001797257,0.000323396,0.002088008
21.74382119,-0.001953873,0.000448801,0.003398201
21.75014575,-0.001822226,0.000609596,0.004528315
21.7564703,-0.001398714,0.000815531,0.005404653
21.76279486,-0.000765946,0.001050767,0.00596117
21.76911941,-7.06E-05,0.001277705,0.0061425
21.77544397,0.000520209,0.001449628,0.005910994
21.78176852,0.000868914,0.001527744,0.005255968
21.78809308,0.000908865,0.001496594,0.004202147
21.79441763,0.000661881,0.001372229,0.00281424
21.80074219,0.000227247,0.001200006,0.001195472
21.80706674,-0.0002542,0.001042443,-0.000520451
21.8133913,-0.000648472,0.000961034,-0.002182841
21.81971586,-0.000872784,0.000998065,-0.00364062
21.82604041,-0.000920802,0.001164489,-0.004759193
21.83236497,-0.000860345,0.001437833,-0.005435018
21.83868952,-0.000804591,0.001770611,-0.005606007
21.84501408,-0.000866893,0.002106071,-0.005256799
21.85133863,-0.001114962,0.002395629,-0.00441872
21.85766319,-0.001540426,0.002611867,-0.003164855
21.86398774,-0.002054596,0.002752717,-0.001601125
21.8703123,-0.002512458,0.002835752,0.000145382
21.87663685,-0.002757351,0.002885177,0.001939226
21.88296141,-0.002671796,0.002916764,0.003648806
21.88928596,-0.002217761,0.002926766,0.005156281
21.89561052,-0.001452982,0.002889315,0.006364124
21.90193507,-0.000517728,0.002763658,0.007198123
21.90825963,0.000404029,0.002508914,0.007607689
21.91458418,0.001136845,0.002101111,0.007565161
21.92090874,0.001563005,0.001546318,0.00706591
21.9272333,0.00165335,0.000884878,0.00613042
21.93355785,0.001470454,0.000184852,0.004808213
21.93988241,0.001143736,-0.000473461,0.003181946
21.94620696,0.000825057,-0.001016913,0.001368913
21.95253152,0.000639298,-0.001396422,-0.000482957
21.95885607,0.000645734,-0.001595927,-0.002206404
21.96518063,0.000822158,-0.001630723,-0.003633263
21.97150518,0.001076175,-0.001536322,-0.004617337
21.97782974,0.001279266,-0.001352267,-0.005057183
21.98415429,0.001312024,-0.00110708,-0.004913482
21.99047885,0.001105602,-0.000809938,-0.00421653
21.9968034,0.000665926,-0.000452082,-0.003061596
22.00312796,7.30E-05,-1.72E-05,-0.001592912
22.00945251,-0.000544347,0.000503171,2.01E-05
22.01577707,-0.00104953,0.001096163,0.001609089
22.02210163,-0.001342328,0.001720569,0.003029204
22.02842618,-0.001391109,0.002310992,0.004174248
22.03475074,-0.00124312,0.002791891,0.004981604
22.04107529,-0.001009283,0.003097548,0.00542836
22.04739985,-0.00082827,0.003191268,0.005521596
22.0537244,-0.000821194,0.003077125,0.005287155
22.06004896,-0.001051358,0.00279987,0.004760872
22.06637351,-0.001501933,0.002432614,0.003984694
22.07269807,-0.002078898,0.002056086,0.003007835
22.07902262,-0.00263859,0.001736276,0.001890967
22.08534718,-0.003031434,0.001507914,0.00071005
22.09167173,-0.003148174,0.001369255,-0.000443699
22.09799629,-0.00295403,0.001289715,-0.001469991
22.10432084,-0.002499873,0.001227298,-0.002271939
22.1106454,-0.001906747,0.00114927,-0.002772509
22.11696996,-0.001328493,0.001048257,-0.002930775
22.12329451,-0.000904304,0.000947573,-0.002753079
22.12961907,-0.000716302,0.000893497,-0.0022951
22.13594362,-0.000765722,0.000937057,-0.001653037
22.14226818,-0.000975298,0.001111946,-0.000945157
22.14859273,-0.001216974,0.00141689,-0.000287784
22.15491729,-0.001355761,0.001809499,0.00022834
22.16124184,-0.001295266,0.002214661,0.000555338
22.1675664,-0.001009795,0.00254529,0.000694766
22.17389095,-0.000552379,0.00272865,0.000692185
22.18021551,-3.61E-05,0.002729123,0.000621808
22.18654006,0.000405117,0.0025593,0.000566026
22.19286462,0.000662629,0.002275118,0.000595735
22.19918917,0.000691062,0.001956409,0.000756597
22.20551373,0.000524547,0.001679385,0.001064004
22.21183829,0.000265866,0.001490581,0.001506396
22.21816284,5.18E-05,0.001391433,0.002053922
22.2244874,6.12E-06,0.001338976,0.002668063
22.23081195,0.000196332,0.001262565,0.003308309
22.23713651,0.000608261,0.00109083,0.003933899
22.24346106,0.001147683,0.000779473,0.004501308
22.24978562,0.001668303,0.000330172,0.004960329
22.25611017,0.002016966,-0.000206071,0.005252497
22.26243473,0.0020811,-0.000742375,0.00531477
22.26875928,0.001822767,-0.001181654,0.005089202
22.27508384,0.001288317,-0.001445762,0.004536676
22.28140839,0.000590909,-0.001498257,0.003650692
22.28773295,-0.000127696,-0.001353231,0.002466606
22.2940575,-0.00074286,-0.001067563,0.001062834
22.30038206,-0.001184836,-0.000719621,-0.00044705
22.30670661,-0.001456161,-0.000382063,-0.001929573
22.31303117,-0.001623439,-9.82E-05,-0.003250086
22.31935573,-0.001787121,0.000129939,-0.004290344
22.32568028,-0.002040282,0.000338176,-0.004961215
22.33200484,-0.002430907,0.000582527,-0.005208857
22.33832939,-0.002940654,0.000914089,-0.005015007
22.34465395,-0.003487163,0.001355191,-0.004393689
22.3509785,-0.003948786,0.001885366,-0.003387064
22.35730306,-0.004203051,0.002442241,-0.002062278
22.36362761,-0.004165716,0.002937361,-0.000509499
22.36995217,-0.003817408,0.003281866,0.001160255
22.37627672,-0.003209346,0.003413583,0.002819699
22.38260128,-0.002446862,0.003316527,0.004334055
22.38892583,-0.001656852,0.003026267,0.005574299
22.39525039,-0.000950356,0.00261931,0.006433207
22.40157494,-0.000392614,0.002189908,0.006840861
22.4078995,1.01E-05,0.001821892,0.006775706
22.41422406,0.000303236,0.001564767,0.006267937
22.42054861,0.00056069,0.001421822,0.005393889
22.42687317,0.000852804,0.001353955,0.004262465
22.43319772,0.001218145,0.001297572,0.002996808
22.43952228,0.001647532,0.001190179,0.001715546
22.44584683,0.002085387,0.000994729,0.000517855
22.45217139,0.00244721,0.000714325,-0.000524795
22.45849594,0.002646741,0.000392294,-0.001369465
22.4648205,0.002623553,9.79E-05,-0.001996583
22.47114505,0.002362138,-9.74E-05,-0.002401798
22.47746961,0.001896735,-0.000143955,-0.002588433
22.48379416,0.00130106,-3.06E-05,-0.002563391
22.49011872,0.0006669,0.000212209,-0.002337807
22.49644327,7.88E-05,0.000523898,-0.00193166
22.50276783,-0.000407082,0.00083495,-0.001379803
22.50909239,-0.000774081,0.001090456,-0.000735973
22.51541694,-0.001043103,0.001267319,-7.16E-05
22.5217415,-0.001259753,0.001379163,0.000532045
22.52806605,-0.001475176,0.001467491,0.000997945
22.53439061,-0.001727163,0.001582705,0.001269958
22.54071516,-0.002027378,0.001762276,0.001327735
22.54703972,-0.002358208,0.002014252,0.001194608
22.55336427,-0.002679513,0.002312217,0.000935121
22.55968883,-0.002942444,0.00260345,0.000641582
22.56601338,-0.00310557,0.00282713,0.000412467
22.57233794,-0.003148117,0.00293571,0.000328267
22.57866249,-0.003076379,0.002911504,0.000431582
22.58498705,-0.002921607,0.00277239,0.000717283
22.5913116,-0.002730366,0.002564639,0.001135649
22.59763616,-0.002550506,0.002345714,0.001607406
22.60396071,-0.002417065,0.002163546,0.00204589
22.61028527,-0.00234221,0.002040053,0.002379404
22.61660983,-0.002312035,0.001964954,0.002567019
22.62293438,-0.002290949,0.001901977,0.002603526
22.62925894,-0.002232204,0.001804891,0.002513129
22.63558349,-0.00209147,0.001637074,0.002335319
22.64190805,-0.001839606,0.001387083,0.002108859
22.6482326,-0.001471148,0.001074269,0.001860024
22.65455716,-0.001006336,0.000742376,0.001599149
22.66088171,-0.000486385,0.000443657,0.001326033
22.66720627,3.64E-05,0.000219749,0.001041113
22.67353082,0.000510901,8.68E-05,0.000757041
22.67985538,0.000897827,3.04E-05,0.000505103
22.68617993,0.001176758,1.33E-05,0.000332921
22.69250449,0.001346985,-9.07E-06,0.000293271
22.69882904,0.00142292,-6.83E-05,0.000427253
22.7051536,0.00142565,-0.000169359,0.000747349
22.71147816,0.001373589,-0.000285992,0.001226194
22.71780271,0.001275257,-0.000369737,0.001795142
22.72412727,0.001126481,-0.000367809,0.002353727
22.73045182,0.000912859,-0.000243985,0.002787806
22.73677638,0.000616613,5.77E-06,0.002991778
22.74310093,0.000225582,0.000349079,0.002889431
22.74942549,-0.000258588,0.000726378,0.002448694
22.75575004,-0.000815742,0.001070556,0.001687616
22.7620746,-0.001407639,0.001330036,0.000671229
22.76839915,-0.001983544,0.001486839,-0.00049895
22.77472371,-0.002489514,0.001562852,-0.001699816
22.78104826,-0.002878814,0.00161169,-0.002802826
22.78737282,-0.003120599,0.001698787,-0.00368882
22.79369737,-0.003204595,0.001876612,-0.004259907
22.80002193,-0.003140681,0.002163844,-0.004447833
22.80634649,-0.0029538,0.002535974,-0.004218888
22.81267104,-0.002675902,0.002930885,-0.00357581
22.8189956,-0.002337392,0.003267661,-0.002557102
22.82532015,-0.001960548,0.003472207,-0.001234049
22.83164471,-0.001556694,0.003500847,0.000294454
22.83796926,-0.001127684,0.003353732,0.001909222
22.84429382,-0.000670966,0.00307346,0.003480127
22.85061837,-0.000186393,0.002729484,0.004877073
22.85694293,0.000317524,0.00239384,0.005981849
22.86326748,0.000820072,0.002116817,0.00669971
22.86959204,0.001288821,0.001911155,0.006969293
22.87591659,0.001684237,0.001750397,0.006769419
22.88224115,0.001967273,0.001582001,0.006121648
22.8885657,0.002107866,0.001350552,0.005088032
22.89489026,0.00209193,0.001022773,0.00376434
22.90121481,0.001924872,0.000605244,0.002269766
22.90753937,0.001630594,0.000148158,0.000734683
22.91386393,0.001246309,-0.000266739,-0.000711857
22.92018848,0.000814659,-0.000550365,-0.001953463
22.92651304,0.000375389,-0.000634644,-0.002895721
22.93283759,-4.12E-05,-0.000495367,-0.003473159
22.93916215,-0.000417192,-0.000161638,-0.003653883
22.9454867,-0.000746575,0.000291526,-0.003441898
22.95181126,-0.001031083,0.000765189,-0.002876823
22.95813581,-0.00127512,0.001165847,-0.002030483
22.96446037,-0.001481131,0.001432403,-0.000999785
22.97078492,-0.001647253,0.001551854,0.000104153
22.97710948,-0.001767881,0.001558707,0.001169744
22.98343403,-0.0018367,0.001518696,0.00209953
22.98975859,-0.001850838,0.001502746,0.002822796
22.99608314,-0.00181443,0.001560384,0.003303298
23.0024077,-0.00174011,0.00170184,0.003540087
23.00873226,-0.001647758,0.001894906,0.003561114
23.01505681,-0.001560765,0.002077417,0.003411355
23.02138137,-0.00150092,0.002180734,0.003138837
23.02770592,-0.001483425,0.002155817,0.002782606
23.03403048,-0.001513395,0.001992653,0.002366042
23.04035503,-0.001584678,0.0017262,0.001897138
23.04667959,-0.001681102,0.001426724,0.00137501
23.05300414,-0.001779626,0.001177863,0.000799842
23.0593287,-0.001854547,0.00104994,0.000182354
23.06565325,-0.001881886,0.001077628,-0.000450813
23.07197781,-0.001843317,0.001249507,-0.001057916
23.07830236,-0.00172922,0.00151291,-0.001588967
23.08462692,-0.001540632,0.001792214,-0.001996394
23.09095147,-0.001289877,0.0020142,-0.002245963
23.09727603,-0.000999648,0.002131808,-0.002324409
23.10360059,-0.000700368,0.0021383,-0.002241423
23.10992514,-0.000425934,0.002067251,-0.002025572
23.1162497,-0.000208418,0.001978712,-0.001715744
23.12257425,-7.27E-05,0.001936574,-0.001351054
23.12889881,-3.27E-05,0.001985136,-0.000962423
23.13522336,-8.94E-05,0.00213299,-0.000568283
23.14154792,-0.000232688,0.002349722,-0.000175267
23.14787247,-0.000445055,0.002576415,0.000216992
23.15419703,-0.000706822,0.002746165,0.000609194
23.16052158,-0.001000444,0.002807357,0.000996552
23.16684614,-0.001312544,0.002741565,0.001366155
23.17317069,-0.001632828,0.00256985,0.001698564
23.17949525,-0.00195049,0.00234532,0.001973196
23.1858198,-0.00224988,0.002134605,0.002175634
23.19214436,-0.002507752,0.001994772,0.002304246
23.19846891,-0.002694023,0.001953731,0.002373579
23.20479347,-0.002776714,0.002000959,0.002412918
23.21111803,-0.002730013,0.00209167,0.002459813
23.21744258,-0.002542959,0.002162865,0.002549962
23.22376714,-0.002225586,0.002155541,0.002706034
23.23009169,-0.00180992,0.002035253,0.002928484
23.23641625,-0.001344784,0.001803886,0.003191097
23.2427408,-0.000885518,0.001498688,0.003442816
23.24906536,-0.000481517,0.001179122,0.00361591
23.25538991,-0.000165419,0.000906356,0.003638865
23.26171447,5.27E-05,0.000722721,0.003451262
23.26803902,0.000184358,0.000638279,0.003017369
23.27436358,0.000255578,0.000629079,0.002335539
23.28068813,0.000296174,0.000647405,0.001441503
23.28701269,0.000329332,0.000640179,0.000405094
23.29333724,0.000364966,0.000568873,-0.000678675
23.2996618,0.000398925,0.000423935,-0.001702148
23.30598636,0.000417899,0.000228767,-0.00255873
23.31231091,0.000407779,3.20E-05,-0.003155438
23.31863547,0.000361972,-0.000108816,-0.00342268
23.32496002,0.000286302,-0.000147138,-0.003320532
23.33128458,0.000198459,-6.29E-05,-0.002841607
23.33760913,0.000122093,0.000130535,-0.002011122
23.34393369,7.77E-05,0.000390514,-0.00088484
23.35025824,7.39E-05,0.000659013,0.000454651
23.3565828,0.000102285,0.000880929,0.001903287
23.36290735,0.000138098,0.001020868,0.003342713
23.36923191,0.000147228,0.001072741,0.004649491
23.37555646,9.66E-05,0.001059188,0.005706144
23.38188102,-3.47E-05,0.001021292,0.006413179
23.38820557,-0.000248396,0.001002356,0.006700606
23.39453013,-0.000525386,0.001031429,0.006537031
23.40085469,-0.000831088,0.001112293,0.005934543
23.40717924,-0.001125646,0.001221721,0.004948203
23.4135038,-0.00137554,0.001317608,0.003669964
23.41982835,-0.001562773,0.001354241,0.002217975
23.42615291,-0.001688582,0.001299492,0.000723104
23.43247746,-0.001770558,0.001148072,-0.000685126
23.43880202,-0.001834379,0.000926218,-0.00189117
23.44512657,-0.001903195,0.000686064,-0.002803335
23.45145113,-0.001988481,0.000491367,-0.003360363
23.45777568,-0.002085568,0.000399129,-0.0035349
23.46410024,-0.002175355,0.000443032,-0.003334314
23.47042479,-0.00223146,0.000623941,-0.002799221
23.47674935,-0.002230117,0.000910395,-0.001999772
23.4830739,-0.002159201,0.001248641,-0.00102944
23.48939846,-0.002023105,0.001578703,3.89E-06
23.49572302,-0.001841729,0.001851115,0.000989247
23.50204757,-0.001644,0.002038971,0.001825371
23.50837213,-0.001458326,0.002141774,0.002432981
23.51469668,-0.00130346,0.002180477,0.002764406
23.52102124,-0.001183142,0.00218616,0.002808429
23.52734579,-0.001086449,0.002186768,0.002589176
23.53367035,-0.000993776,0.002196729,0.002159266
23.5399949,-0.000886245,0.002212984,0.001588827
23.54631946,-0.000755114,0.002218444,0.000953014
23.55264401,-0.000607647,0.002191211,0.000320909
23.55896857,-0.000467091,0.002115873,-0.000251931
23.56529312,-0.00036648,0.001992588,-0.000726269
23.57161768,-0.000338128,0.001840546,-0.001077799
23.57794223,-0.000402273,0.001694478,-0.001293233
23.58426679,-0.000558781,0.001595277,-0.001366121
23.59059134,-0.000784857,0.001577803,-0.00129433
23.5969159,-0.001039803,0.001659812,-0.001080223
23.60324046,-0.001275504,0.00183553,-0.000733291
23.60956501,-0.001449362,0.002075821,-0.000273878
23.61588957,-0.001535572,0.002334809,0.000263951
23.62221412,-0.001531084,0.002560866,0.000832229
23.62853868,-0.001454428,0.002708692,0.001372623
23.63486323,-0.001337918,0.002749109,0.001823564
23.64118779,-0.001216022,0.002674099,0.002129622
23.64751234,-0.001113943,0.002496217,0.002251045
23.6538369,-0.00104034,0.002243203,0.002171154
23.66016145,-0.0009866,0.00194988,0.001899823
23.66648601,-0.000932693,0.001649915,0.00147223
23.67281056,-0.000857291,0.00136966,0.000943265
23.67913512,-0.000748243,0.001125275,0.000378997
23.68545967,-0.000609383,0.000923121,-0.000152847
23.69178423,-0.000460962,0.000762374,-0.0005914
23.69810879,-0.000333339,0.000638374,-0.000888716
23.70443334,-0.000256073,0.000545322,-0.001012765
23.7107579,-0.000246356,0.000477605,-0.000947635
23.71708245,-0.000301068,0.000429796,-0.000691912
23.72340701,-0.000395611,0.000395985,-0.000256467
23.72973156,-0.000490315,0.0003693,0.000337282
23.73605612,-0.000542538,0.000342217,0.001058076
23.74238067,-0.000520535,0.000307746,0.00186464
23.74870523,-0.000414405,0.000261071,0.002705349
23.75502978,-0.000240343,0.000200939,0.003518835
23.76135434,-3.66E-05,0.000130223,0.004236528
23.76767889,0.000147483,5.55E-05,0.00478773
23.77400345,0.000266326,-1.43E-05,0.005107095
23.780328,0.000291205,-6.87E-05,0.005143588
23.78665256,0.00021817,-9.72E-05,0.004869394
23.79297712,6.78E-05,-8.89E-05,0.004286901
23.79930167,-0.000122498,-3.30E-05,0.003432002
23.80562623,-0.000311722,8.13E-05,0.002372562
23.81195078,-0.000468154,0.0002631,0.001201744
23.81827534,-0.000578902,0.000516784,2.70E-05
23.82459989,-0.000652187,0.000838947,-0.001043671
23.83092445,-0.000712087,0.001215141,-0.001915516
23.837249,-0.000787744,0.001618864,-0.002518935
23.84357356,-0.000900958,0.002013598,-0.002816908
23.84989811,-0.001056616,0.00235816,-0.002807106
23.85622267,-0.00123939,0.002614353,-0.002518592
23.86254722,-0.001417938,0.00275498,-0.002004265
23.86887178,-0.001555193,0.002769829,-0.001330996
23.87519633,-0.001621185,0.002667746,-0.000569698
23.88152089,-0.001603889,0.00247402,0.000212762
23.88784544,-0.001514224,0.002223809,0.000958662
23.89417,-0.001383282,0.001953565,0.001621438
23.90049456,-0.001252578,0.001693048,0.002165374
23.90681911,-0.001160514,0.001460226,0.002564294
23.91314367,-0.001129656,0.001260319,0.002800574
23.91946822,-0.001159231,0.001088855,0.002865302
23.92579278,-0.001225496,0.000937286,0.002759644
23.93211733,-0.00129001,0.000799003,0.002496725
23.93844189,-0.001313064,0.000673619,0.002102848
23.94476644,-0.001267735,0.000568135,0.001616882
23.951091,-0.001149751,0.00049475,0.001087099
23.95741555,-0.00097972,0.000466218,0.000565557
23.96374011,-0.000796899,0.000490432,0.000100933
23.97006466,-0.000646548,0.000566112,-0.00026865
23.97638922,-0.000565169,0.00068108,-0.000521096
23.98271377,-0.000568652,0.000813771,-0.000652698
23.98903833,-0.000647382,0.000937662,-0.000676762
23.99536289,-0.000769957,0.00102742,-0.000618805
24.00168744,-0.000894181,0.001065098,-0.000509551
24.008012,-0.000981502,0.001044647,-0.000377544
24.01433655,-0.00100987,0.000973476,-0.000243272
24.02066111,-0.00098057,0.000870569,-0.000116277
24.02698566,-0.000916751,0.000761619,4.15E-06
24.03331022,-0.000854273,0.000672484,0.000125113
24.03963477,-0.000828243,0.000622733,0.000254517
24.04595933,-0.00086009,0.000621106,0.000395554
24.05228388,-0.000949812,0.000664125,0.000543214
24.05860844,-0.001076145,0.000738228,0.000683998
24.06493299,-0.001204508,0.000824708,0.000799061
24.07125755,-0.001299756,0.000905902,0.000869826
24.0775821,-0.001339033,0.000970687,0.000884281
24.08390666,-0.001319928,0.00101756,0.000841833
24.09023122,-0.001260907,0.00105435,0.000755026
24.09655577,-0.001193776,0.001094721,0.000647337
24.10288033,-0.001150931,0.001152621,0.0005476
24.10920488,-0.001152105,0.00123652,0.000482656
24.11552944,-0.00119557,0.001345311,0.000470459
24.12185399,-0.001257226,0.001467218,0.000515739
24.12817855,-0.00129811,0.001582085,0.000609457
24.1345031,-0.001277821,0.001666384,0.00073206
24.14082766,-0.001169126,0.001699441,0.000859303
24.14715221,-0.000968526,0.001669054,0.000968636
24.15347677,-0.000698981,0.001574904,0.001044114
24.15980132,-0.000403761,0.001428804,0.001078419
24.16612588,-0.000133576,0.001251789,0.001071786
24.17245043,6.85E-05,0.001068908,0.001028727
24.17877499,0.000179,0.000903218,0.000954277
24.18509954,0.000199121,0.000770621,0.000851503
24.1914241,0.000151043,0.000676955,0.00072143
24.19774866,6.76E-05,0.00061804,0.000565428
24.20407321,-2.06E-05,0.000582579,0.000389003
24.21039777,-9.65E-05,0.000556963,0.000205208
24.21672232,-0.000160335,0.000530514,3.59E-05
24.22304688,-0.000227543,0.000499557,-9.05E-05
24.22937143,-0.000318965,0.000469077,-0.000144068
24.23569599,-0.000449612,0.000451443,-0.000100957
24.24202054,-0.000619492,0.00046257,4.93E-05
24.2483451,-0.00081058,0.000516696,0.00029897
24.25466965,-0.000991221,0.000621398,0.000620853
24.26099421,-0.001126476,0.000774387,0.000972103
24.26731876,-0.0011906,0.000963093,0.001301509
24.27364332,-0.001177001,0.001167184,0.001558981
24.27996787,-0.001101884,0.001363282,0.001704772
24.28629243,-0.001000086,0.001530483,0.001716303
24.29261699,-0.000914422,0.001655109,0.001591166
24.29894154,-0.0008822,0.001733375,0.001345966
24.3052661,-0.000923541,0.001771324,0.001011673
24.31159065,-0.00103546,0.001782148,0.000627002
24.31791521,-0.001193548,0.00178174,0.000231565
24.32423976,-0.001360423,0.001783755,-0.000139613
24.33056432,-0.00149776,0.001795545,-0.000459255
24.33688887,-0.001577623,0.001816049,-0.000708507
24.34321343,-0.001589261,0.001836227,-0.000875694
24.34953798,-0.001539341,0.001841952,-0.000954251
24.35586254,-0.001446042,0.0018186,-0.000940978
24.36218709,-0.001329634,0.001756112,-0.000835494
24.36851165,-0.001203301,0.001653049,-0.000641187
24.3748362,-0.001067694,0.001518318,-0.00036721
24.38116076,-0.000911165,0.001369816,-3.06E-05
24.38748532,-0.000715453,0.001230096,0.000342796
24.39380987,-0.000464573,0.001120117,0.000719352
24.40013443,-0.000153529,0.001052923,0.001061397
24.40645898,0.000206366,0.001029326,0.001332869
24.41278354,0.000587541,0.001037222,0.001505863
24.41910809,0.000951589,0.001055114,0.001566258
24.42543265,0.001258236,0.001058979,0.001516761
24.4317572,0.00147485,0.001030359,0.001376235
24.43808176,0.001583457,0.00096291,0.001175203
24.44440631,0.001583159,0.000864993,0.000948527
24.45073087,0.001487543,0.000757122,0.000727166
24.45705542,0.001318299,0.000664906,0.000531288
24.46337998,0.001097484,0.000609782,0.000366684
24.46970453,0.000841128,0.000600818,0.000225534
24.47602909,0.000556249,0.000630618,9.13E-05
24.48235365,0.000242023,0.000677011,-5.39E-05
24.4886782,-0.00010561,0.000710148,-0.000221292
24.49500276,-0.000487812,0.000702655,-0.000409705
24.50132731,-0.00089754,0.000639294,-0.000603734
24.50765187,-0.001317058,0.000522675,-0.000776164
24.51397642,-0.001719276,0.000372939,-0.00089425
24.52030098,-0.002072557,0.000221461,-0.000927874
24.52662553,-0.002347537,0.000100783,-0.000857278
24.53295009,-0.002523825,3.43E-05,-0.000678225
24.53927464,-0.002594585,2.95E-05,-0.00040329
24.5455992,-0.002567684,7.64E-05,-5.92E-05
24.55192375,-0.002463255,0.000153053,0.000318782
24.55824831,-0.002308558,0.000234019,0.000693649
24.56457286,-0.002131796,0.000300417,0.00103273
24.57089742,-0.001956655,0.00034691,0.001311627
24.57722197,-0.001798947,0.000383448,0.001515428
24.58354653,-0.001665875,0.000431172,0.001637501
24.58987109,-0.001557593,0.000514031,0.001676901
24.59619564,-0.00147004,0.00064919,0.001635668
24.6025202,-0.001397811,0.000839754,0.00151711
24.60884475,-0.001336021,0.001072439,0.001325637
24.61516931,-0.001280718,0.00132108,0.00106808
24.62149386,-0.001227988,0.001554748,0.000755846
24.62781842,-0.001172482,0.001747608,0.000406929
24.63414297,-0.001106227,0.001887004,4.68E-05
24.64046753,-0.001018505,0.001976868,-0.000292546
24.64679208,-0.000897143,0.002035185,-0.000575688
24.65311664,-0.000731046,0.002086347,-0.0007687
24.65944119,-0.000513367,0.002151048,-0.000845132
24.66576575,-0.000244464,0.0022373,-0.000791806
24.6720903,6.62E-05,0.002335778,-0.00061304
24.67841486,0.000399893,0.002421256,-0.000332026
24.68473942,0.000730108,0.002459741,1.15E-05
24.69106397,0.001025984,0.002418931,0.000366968
24.69738853,0.001256556,0.002278444,0.000682203
24.70371308,0.001395317,0.002036318,0.000912671
24.71003764,0.001424127,0.001709623,0.001030241
24.71636219,0.001335751,0.001329093,0.001028258
24.72268675,0.001134592,0.000929807,0.000921882
24.7290113,0.000835593,0.000541302,0.00074345
24.73533586,0.000461625,0.000180668,0.000534091
24.74166041,4.00E-05,-0.000149039,0.00033388
24.74798497,-0.000400814,-0.000454694,0.000173236
24.75430952,-0.000834505,-0.000745118,6.79E-05
24.76063408,-0.001238235,-0.001022457,1.83E-05
24.76695863,-0.001593498,-0.00127643,1.38E-05
24.77328319,-0.00188585,-0.001483865,3.89E-05
24.77960775,-0.002104381,-0.00161398,7.96E-05
24.7859323,-0.002241419,-0.001637671,0.00012847
24.79225686,-0.002292805,-0.001537535,0.000185187
24.79858141,-0.002258726,-0.001314981,0.000254402
24.80490597,-0.002144732,-0.000991763,0.00034104
24.81123052,-0.001962313,-0.000605187,0.000445453
24.81755508,-0.001728459,-0.000198506,0.000560272
24.82387963,-0.001463856,0.000190334,0.000670243
24.83020419,-0.001189856,0.000537824,0.000755213
24.83652874,-0.000924822,0.000838901,0.000795343
24.8428533,-0.00068082,0.001104648,0.000776912
24.84917785,-0.000461649,0.001354692,0.000696917
24.85550241,-0.00026297,0.001607113,0.000565081
24.86182696,-7.47E-05,0.001869525,0.000402635
24.86815152,0.000114978,0.00213446,0.000238125
24.87447607,0.000314695,0.002380635,0.000101241
24.88080063,0.000526131,0.002579585,1.61E-05
24.88712519,0.000741973,0.002705242,-4.37E-06
24.89344974,0.000946676,0.002743018,3.83E-05
24.8997743,0.001119724,0.002695193,0.000127995
24.90609885,0.001240441,0.002580686,0.000237918
24.91242341,0.001292832,0.002429313,0.000336484
24.91874796,0.001268918,0.002272529,0.000395341
24.92507252,0.001169538,0.002133865,0.000396714
24.93139707,0.001002492,0.002022344,0.000338394
24.93772163,0.000778869,0.001931069,0.000234811
24.94404618,0.000509116,0.001841347,0.000113612
24.95037074,0.000200494,0.001730768,8.46E-06
24.95669529,-0.000142923,0.001582294,-5.00E-05
24.96301985,-0.000517597,0.001391118,-4.26E-05
24.9693444,-0.000916241,0.00116685,3.35E-05
24.97566896,-0.001323745,0.000930333,0.000164768
24.98199352,-0.001715299,0.000706272,0.000326104
24.98831807,-0.002058123,0.000514407,0.000489231
24.99464263,-0.002316902,0.000362429,0.000631669
25.00096718,-0.002461687,0.000243268,0.000743214
25.00729174,-0.002475873,0.000137792,0.000827707
25.01361629,-0.002361598,2.20E-05,0.000899489
25.01994085,-0.002140522,-0.000123622,0.000975829
25.0262654,-0.001849331,-0.00030633,0.001068129
