time,accel_x,accel_y,accel_z
17.75,0.005081595,-0.004505236,0.020679935
17.76,0.004443345,-0.004458824,-0.019900694
17.77,0.003824006,-0.004397607,0.019226508
17.78,0.003511036,-0.004490647,-0.020538866
17.79,0.00354078,-0.004602561,0.017093468
17.8,0.003647058,-0.004797334,-0.021030156
17.81,0.003550263,-0.004859071,0.015418218
17.82,0.003050941,-0.004842607,-0.021059808
17.83,0.002368823,-0.004658674,0.014196373
17.84,0.001807105,-0.004507507,-0.020398046
17.85,0.001662104,-0.004339943,0.014044826
17.86,0.001947283,-0.004296251,-0.018467269
17.87,0.002480892,-0.00419473,0.014830652
17.88,0.002970759,-0.004108492,-0.016396425
17.89,0.003269283,-0.003902779,0.014766774
17.9,0.003475779,-0.003785654,-0.015822609
17.91,0.003771735,-0.003713361,0.013222559
17.92,0.004265626,-0.003836084,-0.016192125
17.93,0.004841734,-0.003946881,0.011361231
17.94,0.005206521,-0.004043934,-0.016471783
17.95,0.005177255,-0.003954787,0.009659781
17.96,0.004723674,-0.003846612,-0.016578621
17.97,0.004139944,-0.003734948,0.008405113
17.98,0.003753489,-0.003832608,-0.015590371
17.99,0.003797925,-0.004000178,0.009008939
18,0.004158092,-0.004222529,-0.012370162
18.01,0.004558698,-0.004230237,0.011299863
18.02,0.004699342,-0.004146848,-0.008876685
18.03,0.004433108,-0.003957536,0.011946328
18.04,0.003860977,-0.003946743,-0.008712542
18.05,0.003171485,-0.004033737,0.00864691
18.06,0.00253034,-0.004232024,-0.011672151
18.07,0.001945294,-0.004233384,0.004144935
18.08,0.001386737,-0.004021067,-0.013429281
18.09,0.00083608,-0.003568987,0.002721832
18.1,0.000409639,-0.003183097,-0.011544514
18.11,0.000303881,-0.002946883,0.004226588
18.12,0.000624298,-0.002966614,-0.008182646
18.13,0.0013967,-0.002996888,0.00564606
18.14,0.002370092,-0.002983423,-0.00594623
18.15,0.003260864,-0.002802808,0.005561118
18.16,0.003852717,-0.002761348,-0.005244237
18.17,0.004092679,-0.002954791,0.004017892
18.18,0.004095225,-0.003604117,-0.005809177
18.19,0.004047932,-0.004376068,0.001670463
18.2,0.004105551,-0.005050685,-0.006196075
18.21,0.004234503,-0.005278398,0.000721008
18.22,0.004358078,-0.005149035,-0.004382493
18.23,0.004323461,-0.004773189,0.00173042
18.24,0.004147555,-0.004479128,-0.002044908
18.25,0.003881424,-0.004229915,0.001076771
18.26,0.003697186,-0.003968132,-0.003035895
18.27,0.003637226,-0.003415411,-0.002778934
18.28,0.003656789,-0.002697203,-0.005228833
18.29,0.003588925,-0.00195717,-0.004848392
18.3,0.003352822,-0.001666654,-0.003049478
18.31,0.00299529,-0.001818268,-0.001853725
18.32,0.002749329,-0.002396603,0.002486369
18.33,0.002760695,-0.002893146,0.001436064
18.34,0.003092308,-0.00312152,0.005419349
18.35,0.003496468,-0.002986434,0.00051107
18.36,0.003744544,-0.002835365,0.004283569
18.37,0.003586323,-0.002876736,-0.003211774
18.38,0.003199247,-0.003194151,0.0017876
18.39,0.002784548,-0.0034917,-0.007116234
18.4,0.002622425,-0.003566699,0.00011859
18.41,0.002686141,-0.003281926,-0.009087748
18.42,0.002814094,-0.002961086,0.001682531
18.43,0.00274775,-0.002843347,-0.007031437
18.44,0.002447429,-0.003214594,0.006605144
18.45,0.002093601,-0.003747895,-0.003945523
18.46,0.001998059,-0.004159167,0.00918495
18.47,0.00224391,-0.004079088,-0.006053618
18.48,0.002718609,-0.003655964,0.005972562
18.49,0.003040998,-0.003132455,-0.011776516
18.5,0.003063287,-0.002887823,0.003014766
18.51,0.002761599,-0.002929487,-0.013453657
18.52,0.002531025,-0.003056306,0.006063823
18.53,0.002621236,-0.002920975,-0.009905207
18.54,0.003165899,-0.002497568,0.011646271
18.55,0.003843972,-0.001955996,-0.006877516
18.56,0.004310605,-0.001748097,0.014370393
18.57,0.00435475,-0.00194611,-0.007742868
18.58,0.004121877,-0.002510042,0.013410498
18.59,0.003926609,-0.002984364,-0.011530788
18.6,0.00406784,-0.003149991,0.010554934
18.61,0.004490659,-0.002892077,-0.015770938
18.62,0.004926093,-0.002563154,0.008977625
18.63,0.004958642,-0.002430546,-0.016943497
18.64,0.004591323,-0.002634337,0.011620324
18.65,0.003963869,-0.002962109,-0.014238386
18.66,0.003506989,-0.00313872,0.016211288
18.67,0.003318378,-0.00297553,-0.012375057
18.68,0.003355636,-0.002594086,0.017296977
18.69,0.003199397,-0.002275228,-0.015271524
18.7,0.00263492,-0.002313732,0.014524678
18.71,0.001682399,-0.002627014,-0.019641112
18.72,0.000742064,-0.002998613,0.012989379
18.73,0.00020825,-0.003037406,-0.020711416
18.74,0.000251068,-0.002709705,0.015374117
18.75,0.000700681,-0.002096317,-0.018638392
18.76,0.001206303,-0.001577282,0.01940418
18.77,0.001455058,-0.001334608,-0.016533355
18.78,0.001544599,-0.001382181,0.022119575
18.79,0.001664594,-0.001473495,-0.016539726
18.8,0.002184958,-0.001399528,0.022392517
18.81,0.002998911,-0.001125959,-0.018823799
18.82,0.003941507,-0.000844023,0.021087963
18.83,0.004575858,-0.000784671,-0.021706095
18.84,0.004802351,-0.001078803,0.020092593
18.85,0.004648655,-0.001591689,-0.023681661
18.86,0.004487499,-0.002075041,0.02009708
18.87,0.004497121,-0.002251368,-0.024904355
18.88,0.004694241,-0.002164295,0.020558738
18.89,0.00477078,-0.00195902,-0.025757516
18.9,0.004506383,-0.001901116,0.021557107
18.91,0.00378148,-0.002058751,-0.02574938
18.92,0.002848747,-0.002356286,0.023705736
18.93,0.00199518,-0.002580061,-0.024472659
18.94,0.001579922,-0.002612905,0.02689391
18.95,0.001505577,-0.002537751,-0.022711721
18.96,0.001657914,-0.002540862,0.029668076
18.97,0.001696857,-0.002774268,-0.022474863
18.98,0.001604262,-0.003184868,0.029948791
18.99,0.001376995,-0.003567988,-0.025211706
19,0.00128847,-0.003718804,0.027499981
19.01,0.001390196,-0.00354764,-0.029479396
19.02,0.001691679,-0.003180949,0.025213158
19.03,0.001935066,-0.002799719,-0.031993239
19.04,0.001984556,-0.002524377,0.025689502
19.05,0.001757505,-0.002324746,-0.031682657
19.06,0.001460423,-0.002092091,0.02807104
19.07,0.001279826,-0.001777395,-0.030752764
19.08,0.001472587,-0.001409103,0.029996012
19.09,0.00195782,-0.001114185,-0.030714966
19.1,0.0026142,-0.000932534,0.03125815
19.11,0.003101538,-0.000850818,-0.030778327
19.12,0.003386958,-0.000732736,0.032806206
19.13,0.003426896,-0.000521817,-0.030561223
19.14,0.003515933,-0.000253054,0.03432142
19.15,0.003733379,-7.94E-05,-0.03069363
19.16,0.004164709,-0.000128171,0.035261605
19.17,0.004531987,-0.00041283,-0.031546504
19.18,0.004627553,-0.000828297,0.035181814
19.19,0.004286885,-0.001241714,-0.033828799
19.2,0.003663936,-0.001549336,0.033463047
19.21,0.00296135,-0.001797076,-0.037350674
19.22,0.002471838,-0.002005624,0.03161346
19.23,0.00218194,-0.0022066,-0.039361873
19.24,0.001981716,-0.002303279,0.032637932
19.25,0.001577965,-0.002237138,-0.038105053
19.26,0.000998602,-0.001992194,0.036232714
19.27,0.00031472,-0.001719887,-0.035738218
19.28,-8.24E-05,-0.001572769,0.039334772
19.29,-0.000114909,-0.00167753,-0.034868328
19.3,0.000329296,-0.002000601,0.04065021
19.31,0.000865028,-0.002410141,-0.035511686
19.32,0.001312337,-0.002722308,0.040929609
19.33,0.001474978,-0.002926633,-0.036835413
19.34,0.001548705,-0.003036266,0.04061431
19.35,0.001699592,-0.003205975,-0.038741169
19.36,0.002129582,-0.003424126,0.039765876
19.37,0.002721357,-0.003688746,-0.040926989
19.38,0.003290315,-0.003820973,0.038959319
19.39,0.003527438,-0.003778528,-0.042770796
19.4,0.003431744,-0.003499053,0.038676487
19.41,0.003089362,-0.003135264,-0.043925417
19.42,0.002824303,-0.002736421,0.039380397
19.43,0.00270316,-0.00241507,-0.043577915
19.44,0.002785247,-0.002099743,0.042012914
19.45,0.002790728,-0.001803383,-0.041234269
19.46,0.002635018,-0.001461316,0.045952982
19.47,0.002194013,-0.001208915,-0.038977222
19.48,0.001712186,-0.00106937,0.048203527
19.49,0.001331407,-0.001197633,-0.039576504
19.5,0.00123533,-0.001467808,0.047221192
19.51,0.001311656,-0.001837138,-0.042787513
19.52,0.00145754,-0.002072373,0.044723275
19.53,0.00145653,-0.002152632,-0.046378487
19.54,0.001350946,-0.001964711,0.042787587
19.55,0.001206441,-0.001684915,-0.048713262
19.56,0.001267853,-0.001347307,0.04254825
19.57,0.001519111,-0.001134948,-0.04902757
19.58,0.001954525,-0.001021661,0.044359321
19.59,0.002303907,-0.001081014,-0.047539389
19.6,0.002508832,-0.001184454,0.047433473
19.61,0.00244575,-0.001383748,-0.045485582
19.62,0.00233796,-0.001594799,0.050375319
19.63,0.002256741,-0.001924374,-0.044095969
19.64,0.002356148,-0.002302148,0.052195726
19.65,0.00251016,-0.002763701,-0.044149693
19.66,0.002663029,-0.00312524,0.052252579
19.67,0.002657923,-0.003380809,-0.046162006
19.68,0.002553399,-0.003381307,0.05039687
19.69,0.002374386,-0.003263161,-0.049686402
19.7,0.002271778,-0.003017385,0.047797003
19.71,0.002193814,-0.002796547,-0.052840086
19.72,0.002152109,-0.00252404,0.046643707
19.73,0.001993373,-0.002239024,-0.053648197
19.74,0.001788214,-0.001837696,0.048243263
19.75,0.001534236,-0.001437442,-0.051957515
19.76,0.00142605,-0.001064606,0.051562182
19.77,0.001471192,-0.000918366,-0.049581028
19.78,0.001753815,-0.00100932,0.054393536
19.79,0.002100956,-0.00137058,-0.048569957
19.8,0.002467189,-0.001828703,0.055415719
19.81,0.002702202,-0.002312117,-0.04928593
19.82,0.002848832,-0.002614132,0.055181443
19.83,0.002873337,-0.00275825,-0.050662797
19.84,0.002884025,-0.002672578,0.054628054
19.85,0.002823435,-0.002462635,-0.052291814
19.86,0.00273806,-0.002096555,0.053660399
19.87,0.002527705,-0.001676586,-0.054369342
19.88,0.002261648,-0.001136292,0.052442686
19.89,0.001930257,-0.000612415,-0.056206909
19.9,0.001690697,-0.00010114,0.052020271
19.91,0.001541748,0.00021645,-0.056777071
19.92,0.00156824,0.000327432,0.053138517
19.93,0.001624981,0.000152723,-0.055600443
19.94,0.00168267,-0.000176341,0.055993724
19.95,0.001633443,-0.000661262,-0.052938527
19.96,0.001578387,-0.001124874,0.059588728
19.97,0.001580569,-0.001610125,-0.050829975
19.98,0.001769062,-0.001998691,0.061098877
19.99,0.002099196,-0.002356698,-0.051933175
20,0.002491252,-0.002551378,0.059028691
20.01,0.002752067,-0.002633969,-0.055856499
20.02,0.002847056,-0.002454955,0.055660002
20.03,0.002791363,-0.002129877,-0.05936747
20.04,0.002761239,-0.001569878,0.054089702
20.05,0.002794265,-0.000979336,-0.0602929
20.06,0.002910401,-0.000356369,0.055107375
20.07,0.002904605,8.58E-05,-0.058989099
20.08,0.002702832,0.000382501,0.057775923
20.09,0.002226571,0.00038718,-0.056680462
20.1,0.001702708,0.000264319,0.060741687
20.11,0.001308413,-3.54E-05,-0.054827517
20.12,0.001203152,-0.00033073,0.062479087
20.13,0.001292811,-0.000685769,-0.054696311
20.14,0.001413751,-0.000988557,0.06230463
20.15,0.00136041,-0.001328888,-0.056235044
20.16,0.001127747,-0.001557443,0.060923823
20.17,0.000860736,-0.00170942,-0.058485631
20.18,0.000806568,-0.001597808,0.059181071
20.19,0.001007647,-0.001304525,-0.060781116
20.2,0.001392843,-0.000785028,0.057738356
20.21,0.001679867,-0.000247712,-0.062167129
20.22,0.001757927,0.000289796,0.057864628
20.23,0.00158458,0.000648271,-0.06145047
20.24,0.001429118,0.000932404,0.060187395
20.25,0.001467915,0.001055847,-0.059009818
20.26,0.001796327,0.00110827,0.063274239
20.27,0.002211483,0.000961261,-0.056861438
20.28,0.002455302,0.000633271,0.065036235
20.29,0.002362426,7.16E-05,-0.056680325
20.3,0.001987719,-0.000542888,0.064673987
20.31,0.001565321,-0.001123953,-0.058336514
20.32,0.001338878,-0.001436296,0.063011509
20.33,0.001344181,-0.001498138,-0.060616292
20.34,0.001435461,-0.001300822,0.061246842
20.35,0.001342593,-0.001036575,-0.062558742
20.36,0.001012472,-0.000725256,0.060119357
20.37,0.000511996,-0.000487822,-0.063584485
20.38,0.000128578,-0.000202567,0.06012152
20.39,6.98E-06,6.46E-05,-0.063337038
20.4,0.000199453,0.000386108,0.061344599
20.41,0.000464269,0.000600733,-0.062011399
20.42,0.000606781,0.000705623,0.063335931
20.43,0.000543041,0.000585893,-0.060245581
20.44,0.000409997,0.000358612,0.065310353
20.45,0.00043281,1.30E-05,-0.0590544
20.46,0.000743926,-0.000288727,0.066085803
20.47,0.001312083,-0.00059641,-0.059526259
20.48,0.001895755,-0.000830412,0.065026858
20.49,0.002255303,-0.001073248,-0.061416329
20.5,0.002329214,-0.001196381,0.063296991
20.51,0.002212159,-0.001216841,-0.063094023
20.52,0.002095361,-0.000958532,0.062479386
20.53,0.002039396,-0.000535144,-0.063518891
20.54,0.001955349,6.82E-05,0.062739192
20.55,0.00163353,0.000602394,-0.063313287
20.56,0.000962631,0.001018126,0.063027685
20.57,3.32E-05,0.001163406,-0.063510433
20.58,-0.000869676,0.001162259,0.062783703
20.59,-0.001408347,0.000992877,-0.063905082
20.6,-0.001516648,0.000820187,0.062952944
20.61,-0.001266031,0.000588305,-0.063134912
20.62,-0.000906639,0.00036634,0.064807785
20.63,-0.000590229,6.69E-05,-0.060656863
20.64,-0.000307022,-0.000225732,0.067634374
20.65,4.95E-05,-0.000551055,-0.058492021
20.66,0.000554305,-0.000798104,0.068483173
20.67,0.001076493,-0.001032921,-0.059664214
20.68,0.001393172,-0.001188917,0.065563086
20.69,0.001315547,-0.001333694,-0.063870025
20.7,0.000900254,-0.0013651,0.061268008
20.71,0.000394661,-0.00125495,-0.067185399
20.72,0.000106934,-0.000897665,0.059813193
20.73,0.000227814,-0.000334886,-0.06655981
20.74,0.00062001,0.000379754,0.062352628
20.75,0.00103792,0.00102654,-0.062882163
20.76,0.001217109,0.001485105,0.066230852
20.77,0.001150319,0.001633781,-0.059728511
20.78,0.000955219,0.00149533,0.067818032
20.79,0.000844477,0.001132775,-0.059920579
20.8,0.000876724,0.000688467,0.066135981
20.81,0.000946299,0.000199134,-0.062220168
20.82,0.000887278,-0.000220383,0.064090877
20.83,0.000625462,-0.000566492,-0.063068211
20.84,0.000291703,-0.000762962,0.06446521
20.85,0.000128641,-0.000832596,-0.061749214
20.86,0.000256176,-0.00076121,0.065695964
20.87,0.00062417,-0.000651801,-0.061275401
20.88,0.000926219,-0.00052025,0.064624802
20.89,0.000918333,-0.000445749,-0.063532004
20.9,0.00040424,-0.000370943,0.061575207
20.91,-0.000359437,-0.000296112,-0.066054215
20.92,-0.001086443,-0.000132184,0.060325627
20.93,-0.001461082,8.35E-05,-0.065006331
20.94,-0.00144613,0.000367901,0.063244845
20.95,-0.00114466,0.000628542,-0.060516365
20.96,-0.000799107,0.000858567,0.067709463
20.97,-0.000478306,0.000958672,-0.057002804
20.98,-0.000121176,0.000942531,0.068878056
20.99,0.000429695,0.000755577,-0.057976878
21,0.001188965,0.000475577,0.065563053
21.01,0.002020613,0.00016457,-0.062190056
21.02,0.002597227,1.38E-06,0.061142993
21.03,0.002776074,1.97E-05,-0.065103708
21.04,0.002481997,0.000261892,0.060013849
21.05,0.001969497,0.000566004,-0.063593453
21.06,0.00144569,0.000825353,0.062913325
21.07,0.001081177,0.000921235,-0.059913325
21.08,0.000785109,0.000929626,0.065241168
21.09,0.000420543,0.000926183,-0.059444156
21.1,-0.000140998,0.001009974,0.062967563
21.11,-0.000847788,0.001143137,-0.062713907
21.12,-0.001545622,0.00124912,0.059541132
21.13,-0.002041242,0.001245589,-0.063979808
21.14,-0.00225545,0.001163595,0.06049516
21.15,-0.002270793,0.001088069,-0.060296764
21.16,-0.002251034,0.001106053,0.064799589
21.17,-0.002279729,0.001142514,-0.055928533
21.18,-0.002367962,0.001062603,0.067134257
21.19,-0.002337574,0.000691165,-0.055404871
21.2,-0.002090513,7.27E-05,0.064912813
21.21,-0.001479069,-0.0006228,-0.059018814
21.22,-0.000651767,-0.001100842,0.059769694
21.23,0.000294193,-0.001165646,-0.063391789
21.24,0.001167614,-0.000851553,0.056576768
21.25,0.001938616,-0.000371433,-0.063274969
21.26,0.002556836,2.03E-05,0.059332919
21.27,0.00307105,0.000229219,-0.057715996
21.28,0.003359394,0.000303816,0.064527017
21.29,0.003349912,0.000419972,-0.053964197
21.3,0.002898659,0.000667091,0.064191055
21.31,0.002046469,0.000998996,-0.057371702
21.32,0.000944886,0.001273932,0.057951452
21.33,-0.000112491,0.001377865,-0.062911595
21.34,-0.00094693,0.001376036,0.053952055
21.35,-0.001406597,0.001425721,-0.062921271
21.36,-0.001606019,0.00163608,0.056747403
21.37,-0.001640601,0.001964134,-0.057100321
21.38,-0.001661426,0.002149254,0.062808266
21.39,-0.001663485,0.001996739,-0.051049635
21.4,-0.001640257,0.001364662,0.066032979
21.41,-0.001511188,0.000516691,-0.050259483
21.42,-0.001305541,-0.000258874,0.062785807
21.43,-0.00103431,-0.000660285,-0.055669088
21.44,-0.000785261,-0.000702,0.055283731
21.45,-0.000525725,-0.000497947,-0.061660594
21.46,-0.000237699,-0.000299968,0.051334632
21.47,0.000198291,-0.000155958,-0.060849519
21.48,0.000745325,-3.38E-06,0.05533539
21.49,0.001341839,0.000298385,-0.053764294
21.5,0.001724104,0.00073623,0.061651649
21.51,0.001770493,0.001196102,-0.048842373
21.52,0.001309767,0.001444151,0.062137017
21.53,0.000581565,0.001485305,-0.051327549
21.54,-0.000203547,0.001402606,0.056238169
21.55,-0.000723746,0.001485148,-0.057453522
21.56,-0.000941456,0.001826769,0.049981376
21.57,-0.000901276,0.002428385,-0.060720471
21.58,-0.000861328,0.002990802,0.04880368
21.59,-0.000893239,0.003288195,-0.057974787
21.6,-0.000942716,0.003207968,0.053324391
21.61,-0.000782515,0.002880313,-0.051102777
21.62,-0.000318428,0.002448023,0.059365581
21.63,0.000347816,0.002060614,-0.04559421
21.64,0.000831578,0.001631655,0.061224214
21.65,0.000894824,0.001105184,-0.046117146
21.66,0.000417909,0.000385718,0.056924765
21.67,-0.000240249,-0.000341479,-0.051345199
21.68,-0.000732322,-0.000918639,0.050494754
21.69,-0.000755119,-0.0010746,-0.05555338
21.7,-0.000537624,-0.000905285,0.047602075
21.71,-0.000422861,-0.000483329,-0.054904804
21.72,-0.000728213,-0.000103561,0.049538003
21.73,-0.001351697,0.00018418,-0.050609967
21.74,-0.001863849,0.000365623,0.053387855
21.75,-0.001820706,0.000613427,-0.046029818
21.76,-0.001050124,0.000939147,0.055996089
21.77,1.62E-05,0.001309439,-0.043917241
21.78,0.000766916,0.001497986,0.055211251
21.79,0.000838889,0.001467145,-0.045730975
21.8,0.0002738,0.00121205,0.050640591
21.81,-0.000432634,0.00101297,-0.050285066
21.82,-0.000879353,0.000997129,0.045039179
21.83,-0.000878582,0.001344139,-0.053646797
21.84,-0.000821836,0.001831483,0.042663265
21.85,-0.00105814,0.002343095,-0.052523478
21.86,-0.001734673,0.002655051,0.045068752
21.87,-0.002485618,0.002840623,-0.047323211
21.88,-0.002716078,0.002892897,0.049955227
21.89,-0.002127257,0.002931723,-0.041536889
21.9,-0.000808029,0.002792822,0.053493196
21.91,0.000609807,0.002406092,-0.038673039
21.92,0.001497702,0.001616548,0.053123573
21.93,0.001577409,0.00058824,-0.040148909
21.94,0.001133784,-0.000493257,0.048562301
21.95,0.000717641,-0.001234742,-0.044867047
21.96,0.00067367,-0.001612102,0.042370275
21.97,0.001019653,-0.001548829,-0.048925496
21.98,0.001286618,-0.001278186,0.039240246
21.99,0.001125102,-0.000822299,-0.048221395
22,0.000362431,-0.000242509,0.041334975
22.01,-0.000584304,0.000564809,-0.043197002
22.02,-0.00124878,0.001502688,0.045610588
22.03,-0.001350597,0.002441139,-0.038374998
22.04,-0.001052692,0.003035034,0.047797698
22.05,-0.000821742,0.003154985,-0.036713485
22.06,-0.001053135,0.002791307,0.04659535
22.07,-0.00182923,0.002227505,-0.038095837
22.08,-0.002702796,0.001690112,0.042917196
22.09,-0.003113881,0.001416847,-0.041034113
22.1,-0.002813565,0.001258923,0.038856312
22.11,-0.00196391,0.001168321,-0.042985164
22.12,-0.00112858,0.000988864,0.037099819
22.13,-0.000715993,0.000907339,-0.041882018
22.14,-0.000903358,0.001037931,0.038105088
22.15,-0.001244686,0.001515598,-0.039153996
22.16,-0.001310276,0.002123691,0.039147567
22.17,-0.000830727,0.00262733,-0.037636485
22.18,-5.67E-05,0.002717575,0.038626754
22.19,0.000548961,0.002415439,-0.037091037
22.2,0.000666818,0.001909231,0.03813858
22.21,0.000343908,0.001557173,-0.035632534
22.22,3.57E-05,0.001364419,0.038908952
22.23,0.000174648,0.001284206,-0.033115351
22.24,0.00084979,0.000937989,0.040195648
22.25,0.001682768,0.000323925,-0.030696569
22.26,0.00205384,-0.000547889,0.040618142
22.27,0.00172046,-0.001221461,-0.030005666
22.28,0.00074375,-0.001498629,0.038492227
22.29,-0.000345804,-0.001238747,-0.032337197
22.3,-0.001160486,-0.000752767,0.033599813
22.31,-0.001540995,-0.000222083,-0.036226554
22.32,-0.001815116,0.000138959,0.028903032
22.33,-0.002304932,0.000517291,-0.03804315
22.34,-0.003087088,0.001018346,0.027711674
22.35,-0.003875363,0.001815617,-0.035753879
22.36,-0.004189089,0.002641072,0.030458179
22.37,-0.00381094,0.003295195,-0.030331516
22.38,-0.002762295,0.003344116,0.034860304
22.39,-0.001535096,0.002969506,-0.025072485
22.4,-0.000533195,0.002284475,0.037174394
22.41,0.000109098,0.001748859,-0.023469167
22.42,0.000536782,0.001421845,0.035185986
22.43,0.001034935,0.001338454,-0.025718436
22.44,0.001679156,0.001163046,0.030618009
22.45,0.002324375,0.00082297,-0.02879641
22.46,0.002639918,0.000309914,0.026746535
22.47,0.00241073,-4.97E-05,-0.030228055
22.48,0.00165723,-0.000110967,0.024954618
22.49,0.000679922,0.000219996,-0.029507449
22.5,-0.000195502,0.000686485,0.025175433
22.51,-0.000811706,0.001128168,-0.02706771
22.52,-0.001201018,0.001336055,0.026422243
22.53,-0.001551374,0.001515017,-0.024603647
22.54,-0.001994215,0.001729689,0.026633372
22.55,-0.00250788,0.002165973,-0.023865467
22.56,-0.002951126,0.002602225,0.025194454
22.57,-0.003131812,0.002907786,-0.02382937
22.58,-0.003044164,0.002869908,0.024304483
22.59,-0.002769584,0.002619877,-0.022386445
22.6,-0.002501,0.002265503,0.024828613
22.61,-0.002345285,0.002057711,-0.020314105
22.62,-0.002300959,0.00191914,0.024885382
22.63,-0.002215564,0.001797251,-0.019426014
22.64,-0.001915677,0.001450524,0.023714218
22.65,-0.001341252,0.000993463,-0.019367872
22.66,-0.000558808,0.000473401,0.022136305
22.67,0.000245866,0.00017287,-0.01947303
22.68,0.000904419,1.82E-05,0.02050557
22.69,0.0012793,1.15E-05,-0.019310478
22.7,0.00142378,-9.87E-05,0.019720321
22.71,0.001385337,-0.000247089,-0.017733219
22.72,0.001224064,-0.000380659,0.020449745
22.73,0.000927559,-0.000241307,-0.015316149
22.74,0.000417945,0.000169281,0.020624359
22.75,-0.000309905,0.000769053,-0.01491638
22.76,-0.001212699,0.001233579,0.017911194
22.77,-0.002112474,0.001517364,-0.017319533
22.78,-0.002813363,0.001592381,0.013506131
22.79,-0.003156505,0.001783793,-0.019661182
22.8,-0.003139824,0.002151773,0.01089643
22.81,-0.002794433,0.002775098,-0.018799017
22.82,-0.002276305,0.003289234,0.012212143
22.83,-0.001663039,0.003504245,-0.014269241
22.84,-0.000979638,0.003252989,0.016186459
22.85,-0.000235252,0.002773789,-0.008638559
22.86,0.000561998,0.002249345,0.019313709
22.87,0.001312692,0.001911285,-0.005633892
22.88,0.001868701,0.001631261,0.018546561
22.89,0.00210246,0.001286546,-0.007012243
22.9,0.001958845,0.000675213,0.013961323
22.91,0.001479129,-3.13E-06,-0.010836671
22.92,0.000829562,-0.000551962,0.008695887
22.93,0.000143589,-0.000547925,-0.013429955
22.94,-0.000458632,-0.000111446,0.00619332
22.95,-0.000951883,0.000639269,-0.012460801
22.96,-0.001333487,0.001234802,0.007298262
22.97,-0.001629074,0.001546543,-0.008660394
22.98,-0.001796821,0.001531028,0.00982464
22.99,-0.001852044,0.001514222,-0.004991057
23,-0.001765734,0.001638823,0.01088424
23.01,-0.001633068,0.001940535,-0.003505163
23.02,-0.001511165,0.002149248,0.009836474
23.03,-0.001497194,0.002105445,-0.003608366
23.04,-0.001577699,0.001732476,0.007765017
23.05,-0.001735879,0.001304628,-0.004370135
23.06,-0.001854325,0.001044437,0.005159913
23.07,-0.001858582,0.001204059,-0.00551439
23.08,-0.001675327,0.001579704,0.002549553
23.09,-0.001330953,0.001988853,-0.006057875
23.1,-0.000867325,0.002126699,0.001162389
23.11,-0.000426856,0.002073978,-0.005074617
23.12,-0.000124364,0.001946087,0.001154939
23.13,-4.62E-05,0.002018371,-0.003150036
23.14,-0.000193894,0.00228932,0.001586693
23.15,-0.000536905,0.002640735,-0.001111258
23.16,-0.000972359,0.002795244,0.002026965
23.17,-0.001476201,0.00266287,0.000867227
23.18,-0.00197037,0.002321717,0.002256553
23.19,-0.002424408,0.00204882,0.002390737
23.2,-0.002709887,0.001958666,0.001855923
23.21,-0.002742504,0.00208198,0.003375556
23.22,-0.002410331,0.002153711,0.001292433
23.23,-0.001820317,0.002043047,0.004642234
23.24,-0.001080108,0.00162506,0.001220703
23.25,-0.000439304,0.001144545,0.006128084
23.26,-1.85E-06,0.000766919,0.000597911
23.27,0.000201805,0.000640842,0.006105266
23.28,0.000296461,0.000640152,-0.002155257
23.29,0.000341393,0.000611601,0.003981589
23.3,0.000404775,0.000408563,-0.006230321
23.31,0.00040658,0.000108672,0.001938513
23.32,0.00035061,-0.000121703,-0.008669701
23.33,0.000211276,-7.56E-05,0.002722853
23.34,0.000110396,0.000224525,-0.007639318
23.35,6.89E-05,0.000652173,0.006845656
23.36,0.000126843,0.000952588,-0.004155921
23.37,0.000135815,0.001074884,0.012005486
23.38,9.68E-06,0.001028946,-0.001414955
23.39,-0.000332367,0.001014048,0.014661694
23.4,-0.000784333,0.00109809,-0.002380593
23.41,-0.001242601,0.001267589,0.013163152
23.42,-0.001560633,0.001349831,-0.006995514
23.43,-0.001744062,0.001210146,0.009426678
23.44,-0.001841743,0.000878147,-0.01201074
23.45,-0.001974639,0.000538445,0.007100182
23.46,-0.002111364,0.000412328,-0.014182384
23.47,-0.00223353,0.000613847,0.00826745
23.48,-0.002187783,0.001082355,-0.012987543
23.49,-0.002011796,0.00160633,0.011967257
23.5,-0.001702025,0.001976617,-0.010697378
23.51,-0.001424503,0.002153102,0.015151992
23.52,-0.001196481,0.002184055,-0.010213247
23.53,-0.001053692,0.002191959,0.015803402
23.54,-0.000879959,0.002212155,-0.012185586
23.55,-0.000675525,0.002203254,0.014737492
23.56,-0.000444408,0.002095292,-0.014859198
23.57,-0.000351694,0.001879736,0.013918737
23.58,-0.000446829,0.001662078,-0.016599408
23.59,-0.000770122,0.001579376,0.014356349
23.6,-0.001148295,0.001745729,-0.016942459
23.61,-0.001461783,0.002093221,0.016167611
23.62,-0.001526132,0.002482318,-0.016143353
23.63,-0.001434074,0.002717269,0.018624625
23.64,-0.001232313,0.002689135,-0.015445852
23.65,-0.001091628,0.002395579,0.020106809
23.66,-0.0009813,0.001958668,-0.016348607
23.67,-0.000897505,0.001492724,0.019800831
23.68,-0.000722517,0.001099284,-0.018682322
23.69,-0.000509604,0.000805887,0.018885933
23.7,-0.00030343,0.00061256,-0.020643367
23.71,-0.00025435,0.000483528,0.019124956
